% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 14:08:12 +0200
% Time (s), Input 1 (V), Input 2 (V)
1.5040000000e+01, -2.6666537341e+00, 1.6364365994e-01
1.5041000000e+01, -2.6664308128e+00, 1.8338267383e-01
1.5042000000e+01, -2.6670623712e+00, 1.1718190939e-01
1.5043000000e+01, -2.6668228792e+00, 5.1149977389e-04
1.5044000000e+01, -2.6670873834e+00, -6.5197774664e-02
1.5045000000e+01, -2.6673296892e+00, -9.7764302444e-02
1.5046000000e+01, -2.6672121318e+00, -6.6270798639e-02
1.5047000000e+01, -2.6668194400e+00, -8.5835664991e-02
1.5048000000e+01, -2.6656857614e+00, -1.2360160673e-01
1.5049000000e+01, -2.6651057907e+00, -1.7668127642e-01
1.5050000000e+01, -2.6652305391e+00, -2.1138415992e-01
1.5051000000e+01, -2.6671514772e+00, -2.4502152311e-01
1.5052000000e+01, -2.6669998406e+00, -1.8792739309e-01
1.5053000000e+01, -2.6659436999e+00, -8.0382377059e-02
1.5054000000e+01, -2.6655344375e+00, -1.6317030379e-02
1.5055000000e+01, -2.6669394987e+00, 2.3605276851e-02
1.5056000000e+01, -2.6671139588e+00, -1.2674939385e-03
1.5057000000e+01, -2.6671993130e+00, 2.0294285039e-02
1.5058000000e+01, -2.6671617947e+00, 6.7945366359e-02
1.5059000000e+01, -2.6675044620e+00, 1.3709944795e-01
1.5060000000e+01, -2.6669091713e+00, 1.6802830103e-01
1.5061000000e+01, -2.6669773296e+00, 1.8414054391e-01
1.5062000000e+01, -2.6669066701e+00, 1.1660225133e-01
1.5063000000e+01, -2.6669810815e+00, -2.7741671722e-03
1.5064000000e+01, -2.6665696305e+00, -7.2686744153e-02
1.5065000000e+01, -2.6668310082e+00, -1.1129591015e-01
1.5066000000e+01, -2.6672371440e+00, -8.6881488184e-02
1.5067000000e+01, -2.6672712231e+00, -1.1058024818e-01
1.5068000000e+01, -2.6674422442e+00, -1.4616825140e-01
1.5069000000e+01, -2.6673087415e+00, -2.0209368573e-01
1.5070000000e+01, -2.6670148479e+00, -2.3204549920e-01
1.5071000000e+01, -2.6664376911e+00, -2.4835283734e-01
1.5072000000e+01, -2.6671345939e+00, -1.8002759799e-01
1.5073000000e+01, -2.6672146330e+00, -6.2636523962e-02
1.5074000000e+01, -2.6673884679e+00, -1.0146517214e-02
1.5075000000e+01, -2.6676958055e+00, 2.2560078964e-02
1.5076000000e+01, -2.6672787268e+00, -8.7983588858e-03
1.5077000000e+01, -2.6663495231e+00, 1.6249810054e-02
1.5078000000e+01, -2.6663373296e+00, 6.0280998720e-02
1.5079000000e+01, -2.6666237195e+00, 1.2372322862e-01
1.5080000000e+01, -2.6667947405e+00, 1.5727304906e-01
1.5081000000e+01, -2.6667831723e+00, 1.7677225835e-01
1.5082000000e+01, -2.6674044132e+00, 1.1894589577e-01
1.5083000000e+01, -2.6662823027e+00, 1.1764807452e-02
1.5084000000e+01, -2.6669673247e+00, -5.3978858779e-02
1.5085000000e+01, -2.6674022246e+00, -8.9987692495e-02
1.5086000000e+01, -2.6673784630e+00, -6.4564027694e-02
1.5087000000e+01, -2.6673887805e+00, -9.0255948489e-02
1.5088000000e+01, -2.6669732651e+00, -1.2952543694e-01
1.5089000000e+01, -2.6671980624e+00, -1.9675326541e-01
1.5090000000e+01, -2.6663742226e+00, -2.2998261686e-01
1.5091000000e+01, -2.6667800458e+00, -2.5581741992e-01
1.5092000000e+01, -2.6672827913e+00, -1.8903199498e-01
1.5093000000e+01, -2.6669254293e+00, -6.9473612627e-02
1.5094000000e+01, -2.6659871586e+00, -6.0035566371e-03
1.5095000000e+01, -2.6663079403e+00, 2.2772057476e-02
1.5096000000e+01, -2.6664577009e+00, -4.3552517423e-03
1.5097000000e+01, -2.6663920438e+00, 1.8825130126e-02
1.5098000000e+01, -2.6668772808e+00, 6.2864447761e-02
1.5099000000e+01, -2.6671467874e+00, 1.2444358038e-01
1.5100000000e+01, -2.6664411303e+00, 1.5583172023e-01
1.5101000000e+01, -2.6657914380e+00, 1.8093147687e-01
1.5102000000e+01, -2.6663054390e+00, 1.2295754222e-01
1.5103000000e+01, -2.6657698650e+00, 8.2768542263e-03
1.5104000000e+01, -2.6660584434e+00, -5.8978487682e-02
1.5105000000e+01, -2.6666537341e+00, -9.5353750331e-02
1.5106000000e+01, -2.6667018826e+00, -6.8980872013e-02
1.5107000000e+01, -2.6664924053e+00, -9.5664214436e-02
1.5108000000e+01, -2.6669942129e+00, -1.3945528585e-01
1.5109000000e+01, -2.6669648235e+00, -2.0296473607e-01
1.5110000000e+01, -2.6665571244e+00, -2.4047398997e-01
1.5111000000e+01, -2.6667381503e+00, -2.5978373174e-01
1.5112000000e+01, -2.6653949944e+00, -1.9619424243e-01
1.5113000000e+01, -2.6663932944e+00, -7.4250320173e-02
1.5114000000e+01, -2.6662860546e+00, -7.6649929442e-03
1.5115000000e+01, -2.6673453218e+00, 3.4758848327e-02
1.5116000000e+01, -2.6673262500e+00, 8.4616319564e-03
1.5117000000e+01, -2.6667525324e+00, 3.1998437872e-02
1.5118000000e+01, -2.6669445011e+00, 7.1163500327e-02
1.5119000000e+01, -2.6669585705e+00, 1.3907103571e-01
1.5120000000e+01, -2.6658724151e+00, 1.6501370395e-01
1.5121000000e+01, -2.6658067580e+00, 1.7952078800e-01
1.5122000000e+01, -2.6654290736e+00, 1.1141972061e-01
1.5123000000e+01, -2.6655725812e+00, -4.6407036332e-03
1.5124000000e+01, -2.6662047649e+00, -6.6268922723e-02
1.5125000000e+01, -2.6664314381e+00, -9.9746207741e-02
1.5126000000e+01, -2.6666152778e+00, -7.1412997161e-02
1.5127000000e+01, -2.6668297576e+00, -9.4740325785e-02
1.5128000000e+01, -2.6660759520e+00, -1.3082544675e-01
1.5129000000e+01, -2.6667747307e+00, -1.8916893686e-01
1.5130000000e+01, -2.6666690541e+00, -2.1811088219e-01
1.5131000000e+01, -2.6663323272e+00, -2.4735891449e-01
1.5132000000e+01, -2.6663992348e+00, -1.8413210228e-01
1.5133000000e+01, -2.6669232407e+00, -7.5859856136e-02
1.5134000000e+01, -2.6676842373e+00, -1.1980537797e-02
1.5135000000e+01, -2.6670805050e+00, 2.7624114317e-02
1.5136000000e+01, -2.6674650678e+00, -1.3891158285e-03
1.5137000000e+01, -2.6668128743e+00, 2.3201642250e-02
1.5138000000e+01, -2.6660490638e+00, 6.8520959931e-02
1.5139000000e+01, -2.6667678523e+00, 1.3414269162e-01
1.5140000000e+01, -2.6663567141e+00, 1.6464946359e-01
1.5141000000e+01, -2.6667647258e+00, 1.8707916639e-01
1.5142000000e+01, -2.6667828597e+00, 1.2688008267e-01
1.5143000000e+01, -2.6671286535e+00, 1.8055379244e-02
1.5144000000e+01, -2.6674406809e+00, -5.3827534885e-02
1.5145000000e+01, -2.6671358445e+00, -9.5792714684e-02
1.5146000000e+01, -2.6674756980e+00, -6.9762191044e-02
1.5147000000e+01, -2.6673609545e+00, -8.8887155084e-02
1.5148000000e+01, -2.6667100116e+00, -1.2474998000e-01
1.5149000000e+01, -2.6665646281e+00, -1.8196354334e-01
1.5150000000e+01, -2.6661250384e+00, -2.1517788746e-01
1.5151000000e+01, -2.6660321806e+00, -2.3854335971e-01
1.5152000000e+01, -2.6663654683e+00, -1.7585774928e-01
1.5153000000e+01, -2.6659477644e+00, -5.6969068949e-02
1.5154000000e+01, -2.6662638562e+00, 1.1307709244e-02
1.5155000000e+01, -2.6672321416e+00, 5.2300539228e-02
1.5156000000e+01, -2.6672993619e+00, 2.2038261652e-02
1.5157000000e+01, -2.6671977498e+00, 4.4515487657e-02
1.5158000000e+01, -2.6674453707e+00, 8.4127956088e-02
1.5159000000e+01, -2.6671683604e+00, 1.4928039611e-01
1.5160000000e+01, -2.6676639149e+00, 1.7460526267e-01
1.5161000000e+01, -2.6668119364e+00, 1.8834353380e-01
1.5162000000e+01, -2.6674581894e+00, 1.1537508959e-01
1.5163000000e+01, -2.6672318289e+00, -5.7465561395e-04
1.5164000000e+01, -2.6666806222e+00, -6.1537862467e-02
1.5165000000e+01, -2.6667762940e+00, -9.3522230969e-02
1.5166000000e+01, -2.6671949359e+00, -5.9663822342e-02
1.5167000000e+01, -2.6676245207e+00, -8.3538918451e-02
1.5168000000e+01, -2.6664974078e+00, -1.1897184594e-01
1.5169000000e+01, -2.6665977693e+00, -1.7367261974e-01
1.5170000000e+01, -2.6673937830e+00, -2.0596526378e-01
1.5171000000e+01, -2.6671345939e+00, -2.3914615407e-01
1.5172000000e+01, -2.6672984239e+00, -1.7641395839e-01
1.5173000000e+01, -2.6673249994e+00, -6.8441233499e-02
1.5174000000e+01, -2.6675372906e+00, -4.5766098351e-03
1.5175000000e+01, -2.6664279989e+00, 3.0003713815e-02
1.5176000000e+01, -2.6651333042e+00, 5.8716172089e-03
1.5177000000e+01, -2.6665783848e+00, 3.1620753443e-02
1.5178000000e+01, -2.6656807590e+00, 7.3379582477e-02
1.5179000000e+01, -2.6650760887e+00, 1.4654218400e-01
1.5180000000e+01, -2.6656888880e+00, 1.7877855056e-01
1.5181000000e+01, -2.6659308811e+00, 1.9856852683e-01
1.5182000000e+01, -2.6660750140e+00, 1.2859998502e-01
1.5183000000e+01, -2.6671117703e+00, 6.3452860093e-03
1.5184000000e+01, -2.6669129232e+00, -6.6533114232e-02
1.5185000000e+01, -2.6675385412e+00, -1.0853487439e-01
1.5186000000e+01, -2.6675738709e+00, -8.6858039233e-02
1.5187000000e+01, -2.6674850776e+00, -1.0919457154e-01
1.5188000000e+01, -2.6674456833e+00, -1.4553575504e-01
1.5189000000e+01, -2.6670242275e+00, -2.0334210785e-01
1.5190000000e+01, -2.6667212671e+00, -2.3739467379e-01
1.5191000000e+01, -2.6664786486e+00, -2.5399903197e-01
1.5192000000e+01, -2.6669141738e+00, -1.8421526790e-01
1.5193000000e+01, -2.6664367532e+00, -6.9292586729e-02
1.5194000000e+01, -2.6668757175e+00, -1.2618974556e-02
1.5195000000e+01, -2.6676751704e+00, 1.6086292706e-02
1.5196000000e+01, -2.6674960204e+00, -1.8043811095e-02
1.5197000000e+01, -2.6676573492e+00, 2.1704348596e-03
1.5198000000e+01, -2.6676154537e+00, 4.5969947894e-02
1.5199000000e+01, -2.6674685070e+00, 1.0926523104e-01
1.5200000000e+01, -2.6673412573e+00, 1.4203310714e-01
1.5201000000e+01, -2.6671277156e+00, 1.6509561895e-01
1.5202000000e+01, -2.6674982090e+00, 1.0815406344e-01
1.5203000000e+01, -2.6663485851e+00, -3.1906205334e-03
1.5204000000e+01, -2.6662135191e+00, -6.5586089284e-02
1.5205000000e+01, -2.6654181307e+00, -1.0313411211e-01
1.5206000000e+01, -2.6653743594e+00, -7.7001351047e-02
1.5207000000e+01, -2.6670595573e+00, -1.0261635928e-01
1.5208000000e+01, -2.6669935876e+00, -1.3994990238e-01
1.5209000000e+01, -2.6668797820e+00, -2.0568168781e-01
1.5210000000e+01, -2.6668078719e+00, -2.3532116126e-01
1.5211000000e+01, -2.6652724346e+00, -2.5632485521e-01
1.5212000000e+01, -2.6650638953e+00, -1.8648262508e-01
1.5213000000e+01, -2.6651032895e+00, -6.9341047893e-02
1.5214000000e+01, -2.6665027229e+00, 2.5199805486e-04
1.5215000000e+01, -2.6675307249e+00, 4.3291452440e-02
1.5216000000e+01, -2.6673049896e+00, 1.4718437259e-02
1.5217000000e+01, -2.6665458689e+00, 4.2061789475e-02
1.5218000000e+01, -2.6654196940e+00, 8.3673984406e-02
1.5219000000e+01, -2.6650804659e+00, 1.4753610685e-01
1.5220000000e+01, -2.6647077839e+00, 1.7595779814e-01
1.5221000000e+01, -2.6649579060e+00, 1.9221229798e-01
1.5222000000e+01, -2.6654221952e+00, 1.2835205145e-01
1.5223000000e+01, -2.6671946232e+00, 1.8593141842e-02
1.5224000000e+01, -2.6673378182e+00, -4.7201174123e-02
1.5225000000e+01, -2.6672915456e+00, -8.0768190458e-02
1.5226000000e+01, -2.6672596550e+00, -5.3152830416e-02
1.5227000000e+01, -2.6668428890e+00, -7.6786871313e-02
1.5228000000e+01, -2.6670467385e+00, -1.1530943252e-01
1.5229000000e+01, -2.6669992153e+00, -1.7055297137e-01
1.5230000000e+01, -2.6672393326e+00, -2.0065110629e-01
1.5231000000e+01, -2.6668563330e+00, -2.2660565533e-01
1.5232000000e+01, -2.6671008274e+00, -1.6734734351e-01
1.5233000000e+01, -2.6673184337e+00, -5.6515722572e-02
1.5234000000e+01, -2.6671808665e+00, 9.6350174401e-03
1.5235000000e+01, -2.6676051362e+00, 4.6136591769e-02
1.5236000000e+01, -2.6675573003e+00, 1.8325198501e-02
1.5237000000e+01, -2.6668094351e+00, 3.8460968634e-02
1.5238000000e+01, -2.6659499529e+00, 7.8852880180e-02
1.5239000000e+01, -2.6652524248e+00, 1.4734163689e-01
1.5240000000e+01, -2.6651892690e+00, 1.8085049982e-01
1.5241000000e+01, -2.6646568215e+00, 1.9532631861e-01
1.5242000000e+01, -2.6647696891e+00, 1.3269729831e-01
1.5243000000e+01, -2.6655725812e+00, 1.5985305892e-02
1.5244000000e+01, -2.6667040712e+00, -5.8858741708e-02
1.5245000000e+01, -2.6668494547e+00, -1.0623250011e-01
1.5246000000e+01, -2.6669504415e+00, -7.7580696451e-02
1.5247000000e+01, -2.6669707639e+00, -1.0353211896e-01
1.5248000000e+01, -2.6665661914e+00, -1.4037604797e-01
1.5249000000e+01, -2.6675007102e+00, -2.0614660233e-01
1.5250000000e+01, -2.6671661718e+00, -2.3807313009e-01
1.5251000000e+01, -2.6670414234e+00, -2.6016485535e-01
1.5252000000e+01, -2.6668979158e+00, -1.8929305997e-01
1.5253000000e+01, -2.6661203486e+00, -7.0863979066e-02
1.5254000000e+01, -2.6674075397e+00, -1.3198007308e-02
1.5255000000e+01, -2.6671370951e+00, 2.1312907449e-02
1.5256000000e+01, -2.6672630942e+00, -1.0820596378e-02
1.5257000000e+01, -2.6672609056e+00, 1.4497704472e-02
1.5258000000e+01, -2.6673081162e+00, 5.7715370881e-02
1.5259000000e+01, -2.6672834166e+00, 1.2009895883e-01
1.5260000000e+01, -2.6662969974e+00, 1.4581401592e-01
1.5261000000e+01, -2.6664417556e+00, 1.6597479827e-01
1.5262000000e+01, -2.6668097478e+00, 1.0442568031e-01
1.5263000000e+01, -2.6666043350e+00, -4.0250905190e-03
1.5264000000e+01, -2.6668260057e+00, -6.9251629229e-02
1.5265000000e+01, -2.6669785802e+00, -1.0268232900e-01
1.5266000000e+01, -2.6673068655e+00, -7.8025913858e-02
1.5267000000e+01, -2.6668350727e+00, -9.9560179400e-02
1.5268000000e+01, -2.6671436608e+00, -1.3781948706e-01
1.5269000000e+01, -2.6666440419e+00, -2.0201614786e-01
1.5270000000e+01, -2.6665777595e+00, -2.3366378944e-01
1.5271000000e+01, -2.6667062598e+00, -2.5478973059e-01
1.5272000000e+01, -2.6666027717e+00, -1.8189507241e-01
1.5273000000e+01, -2.6666096501e+00, -6.5469782490e-02
1.5274000000e+01, -2.6673853414e+00, -5.5542747452e-03
1.5275000000e+01, -2.6671683604e+00, 2.8079961915e-02
1.5276000000e+01, -2.6671549163e+00, -2.8663997109e-03
1.5277000000e+01, -2.6674388050e+00, 1.9351637228e-02
1.5278000000e+01, -2.6669485656e+00, 6.3236504443e-02
1.5279000000e+01, -2.6671877449e+00, 1.2492444019e-01
1.5280000000e+01, -2.6667656638e+00, 1.5360094341e-01
1.5281000000e+01, -2.6649891713e+00, 1.7394775410e-01
1.5282000000e+01, -2.6651317409e+00, 1.1360985259e-01
1.5283000000e+01, -2.6652277253e+00, 5.8206548231e-03
1.5284000000e+01, -2.6655907150e+00, -6.1267105252e-02
1.5285000000e+01, -2.6649085069e+00, -9.8908923881e-02
1.5286000000e+01, -2.6650282529e+00, -7.1977647889e-02
1.5287000000e+01, -2.6652367922e+00, -9.3550682363e-02
1.5288000000e+01, -2.6649604072e+00, -1.2943977010e-01
1.5289000000e+01, -2.6651479988e+00, -1.9259217098e-01
1.5290000000e+01, -2.6665305490e+00, -2.2382804898e-01
1.5291000000e+01, -2.6671896208e+00, -2.4305556310e-01
1.5292000000e+01, -2.6669570072e+00, -1.7337810093e-01
1.5293000000e+01, -2.6663016872e+00, -5.4643245711e-02
1.5294000000e+01, -2.6673640810e+00, 5.3566782556e-03
1.5295000000e+01, -2.6663063770e+00, 4.5689185793e-02
1.5296000000e+01, -2.6663026252e+00, 1.3344016106e-02
1.5297000000e+01, -2.6651451850e+00, 3.8354041420e-02
1.5298000000e+01, -2.6663226349e+00, 7.4743060786e-02
1.5299000000e+01, -2.6669882725e+00, 1.3870491943e-01
1.5300000000e+01, -2.6666268460e+00, 1.6561274647e-01
1.5301000000e+01, -2.6655094253e+00, 1.8553466218e-01
1.5302000000e+01, -2.6661165968e+00, 1.1757991624e-01
1.5303000000e+01, -2.6655907150e+00, 7.1206646396e-03
1.5304000000e+01, -2.6653865528e+00, -5.4633553478e-02
1.5305000000e+01, -2.6657858103e+00, -8.3253153907e-02
1.5306000000e+01, -2.6670726887e+00, -5.2072928082e-02
1.5307000000e+01, -2.6674575641e+00, -7.7671678379e-02
1.5308000000e+01, -2.6671330307e+00, -1.1650595431e-01
1.5309000000e+01, -2.6671886828e+00, -1.7166476427e-01
1.5310000000e+01, -2.6670951997e+00, -2.0480844889e-01
1.5311000000e+01, -2.6669201142e+00, -2.3635541630e-01
1.5312000000e+01, -2.6668847844e+00, -1.7405780784e-01
1.5313000000e+01, -2.6671105197e+00, -6.3759885018e-02
1.5314000000e+01, -2.6676695426e+00, 2.9858330322e-03
1.5315000000e+01, -2.6680084581e+00, 3.5753083829e-02
1.5316000000e+01, -2.6671955612e+00, 9.1982416552e-03
1.5317000000e+01, -2.6666865626e+00, 3.0022785628e-02
1.5318000000e+01, -2.6671039540e+00, 7.1793182812e-02
1.5319000000e+01, -2.6669451264e+00, 1.4323338075e-01
1.5320000000e+01, -2.6670104708e+00, 1.7735535559e-01
1.5321000000e+01, -2.6668516433e+00, 1.9390187303e-01
1.5322000000e+01, -2.6674272368e+00, 1.2588553451e-01
1.5323000000e+01, -2.6669782676e+00, 9.3264292514e-03
1.5324000000e+01, -2.6672180722e+00, -6.1971511725e-02
1.5325000000e+01, -2.6668538318e+00, -1.0258853320e-01
1.5326000000e+01, -2.6669892104e+00, -7.9393456652e-02
1.5327000000e+01, -2.6675185314e+00, -1.1104016027e-01
1.5328000000e+01, -2.6670276667e+00, -1.4915533504e-01
1.5329000000e+01, -2.6670901972e+00, -2.0941476073e-01
1.5330000000e+01, -2.6667569095e+00, -2.4088106375e-01
1.5331000000e+01, -2.6667963037e+00, -2.5637175311e-01
1.5332000000e+01, -2.6670470512e+00, -1.8522451073e-01
1.5333000000e+01, -2.6665743203e+00, -6.2984819040e-02
1.5334000000e+01, -2.6663854781e+00, -5.4976846113e-03
1.5335000000e+01, -2.6663911059e+00, 2.4197753668e-02
1.5336000000e+01, -2.6667778572e+00, -9.3964634502e-03
1.5337000000e+01, -2.6667544083e+00, 1.6627181831e-02
1.5338000000e+01, -2.6658905489e+00, 5.9041018216e-02
1.5339000000e+01, -2.6651414331e+00, 1.2175226617e-01
1.5340000000e+01, -2.6648400360e+00, 1.4235138756e-01
1.5341000000e+01, -2.6650745255e+00, 1.6160297594e-01
1.5342000000e+01, -2.6655819607e+00, 1.0206390201e-01
1.5343000000e+01, -2.6660990883e+00, -4.3883929256e-03
1.5344000000e+01, -2.6648966261e+00, -6.6698820149e-02
1.5345000000e+01, -2.6655841493e+00, -1.0058317895e-01
1.5346000000e+01, -2.6659696501e+00, -7.2485083178e-02
1.5347000000e+01, -2.6662047649e+00, -9.7080531047e-02
1.5348000000e+01, -2.6657020194e+00, -1.3628592570e-01
1.5349000000e+01, -2.6666681161e+00, -1.9893464311e-01
1.5350000000e+01, -2.6663492104e+00, -2.3250197210e-01
1.5351000000e+01, -2.6671070805e+00, -2.6102152367e-01
1.5352000000e+01, -2.6672308909e+00, -1.9359297219e-01
1.5353000000e+01, -2.6669779549e+00, -7.7282738454e-02
1.5354000000e+01, -2.6667056345e+00, -4.1101320462e-03
1.5355000000e+01, -2.6672902950e+00, 3.6328990053e-02
1.5356000000e+01, -2.6669066701e+00, 1.2352907131e-02
1.5357000000e+01, -2.6672308909e+00, 3.3153376848e-02
1.5358000000e+01, -2.6669260546e+00, 7.6348844918e-02
1.5359000000e+01, -2.6668266310e+00, 1.4300764552e-01
1.5360000000e+01, -2.6660024786e+00, 1.7288410970e-01
1.5361000000e+01, -2.6662719852e+00, 1.9015316747e-01
1.5362000000e+01, -2.6655885265e+00, 1.2295347774e-01
1.5363000000e+01, -2.6650348186e+00, 6.3731120972e-03
1.5364000000e+01, -2.6656100995e+00, -5.7068805152e-02
1.5365000000e+01, -2.6670364210e+00, -9.1062279734e-02
1.5366000000e+01, -2.6671755514e+00, -6.0507671908e-02
1.5367000000e+01, -2.6668613355e+00, -8.0791952061e-02
1.5368000000e+01, -2.6665843252e+00, -1.1952524117e-01
1.5369000000e+01, -2.6666796843e+00, -1.7361884348e-01
1.5370000000e+01, -2.6656060350e+00, -2.0784618227e-01
1.5371000000e+01, -2.6657295328e+00, -2.3456047730e-01
1.5372000000e+01, -2.6659724639e+00, -1.7646210690e-01
1.5373000000e+01, -2.6665108518e+00, -6.2973250891e-02
1.5374000000e+01, -2.6670586193e+00, -4.0613582291e-03
1.5375000000e+01, -2.6670998895e+00, 3.1929341631e-02
1.5376000000e+01, -2.6650376324e+00, 5.5295751840e-03
1.5377000000e+01, -2.6647728156e+00, 2.7354607712e-02
1.5378000000e+01, -2.6651733237e+00, 6.9310720584e-02
1.5379000000e+01, -2.6669341836e+00, 1.4107044956e-01
1.5380000000e+01, -2.6662216481e+00, 1.7176137395e-01
1.5381000000e+01, -2.6662057028e+00, 1.8856989433e-01
1.5382000000e+01, -2.6656463672e+00, 1.2078429349e-01
1.5383000000e+01, -2.6641509495e+00, 1.7639863840e-03
1.5384000000e+01, -2.6648703633e+00, -6.6020676500e-02
1.5385000000e+01, -2.6656388635e+00, -1.0493280294e-01
1.5386000000e+01, -2.6660390590e+00, -7.7294619255e-02
1.5387000000e+01, -2.6656710668e+00, -1.0219584144e-01
1.5388000000e+01, -2.6662291518e+00, -1.3954939430e-01
1.5389000000e+01, -2.6656310472e+00, -1.9967625525e-01
1.5390000000e+01, -2.6646990296e+00, -2.2918253867e-01
1.5391000000e+01, -2.6641628303e+00, -2.5338685804e-01
1.5392000000e+01, -2.6649338318e+00, -1.8000883883e-01
1.5393000000e+01, -2.6656476178e+00, -6.0920373437e-02
1.5394000000e+01, -2.6659183750e+00, 3.2866049041e-03
1.5395000000e+01, -2.6671721122e+00, 3.9743157248e-02
1.5396000000e+01, -2.6670407981e+00, 1.5465989801e-02
1.5397000000e+01, -2.6664461327e+00, 3.8199278346e-02
1.5398000000e+01, -2.6669254293e+00, 7.9798967170e-02
1.5399000000e+01, -2.6670689369e+00, 1.4673133887e-01
1.5400000000e+01, -2.6668397625e+00, 1.7328711900e-01
1.5401000000e+01, -2.6668253804e+00, 1.9055023637e-01
1.5402000000e+01, -2.6670911352e+00, 1.1902624751e-01
1.5403000000e+01, -2.6669335583e+00, 5.0071325666e-03
1.5404000000e+01, -2.6665696305e+00, -5.8830602967e-02
1.5405000000e+01, -2.6664014234e+00, -8.9519651443e-02
1.5406000000e+01, -2.6668513306e+00, -5.8264076323e-02
1.5407000000e+01, -2.6667265822e+00, -8.2119787966e-02
1.5408000000e+01, -2.6650545157e+00, -1.2258986268e-01
1.5409000000e+01, -2.6647093471e+00, -1.7803099801e-01
1.5410000000e+01, -2.6649973002e+00, -2.1724796081e-01
1.5411000000e+01, -2.6654959813e+00, -2.4538951530e-01
1.5412000000e+01, -2.6670117214e+00, -1.8847547323e-01
1.5413000000e+01, -2.6667716042e+00, -8.3300364461e-02
1.5414000000e+01, -2.6671148968e+00, -2.8465775314e-02
1.5415000000e+01, -2.6655016090e+00, 6.1061067140e-03
1.5416000000e+01, -2.6654819119e+00, -2.6117441083e-02
1.5417000000e+01, -2.6652714966e+00, -2.9286175929e-03
1.5418000000e+01, -2.6653268362e+00, 4.4268804698e-02
1.5419000000e+01, -2.6647800066e+00, 1.0737493298e-01
1.5420000000e+01, -2.6648262792e+00, 1.3754966780e-01
1.5421000000e+01, -2.6647596842e+00, 1.6326722612e-01
1.5422000000e+01, -2.6650141835e+00, 1.0671367257e-01
1.5423000000e+01, -2.6647928254e+00, -1.9431363660e-03
1.5424000000e+01, -2.6650770267e+00, -6.7900031721e-02
1.5425000000e+01, -2.6646934018e+00, -1.0643291047e-01
1.5426000000e+01, -2.6648256539e+00, -7.6735908928e-02
1.5427000000e+01, -2.6648156490e+00, -9.9376339628e-02
1.5428000000e+01, -2.6660806418e+00, -1.3313126022e-01
1.5429000000e+01, -2.6657389124e+00, -1.9683486776e-01
1.5430000000e+01, -2.6657207785e+00, -2.2951269989e-01
1.5431000000e+01, -2.6661437976e+00, -2.5436577356e-01
1.5432000000e+01, -2.6666862500e+00, -1.8496250779e-01
1.5433000000e+01, -2.6667909886e+00, -7.2288424647e-02
1.5434000000e+01, -2.6668200653e+00, -7.8450808842e-03
1.5435000000e+01, -2.6673156198e+00, 2.8170005885e-02
1.5436000000e+01, -2.6665777595e+00, 2.2510992494e-03
1.5437000000e+01, -2.6662629183e+00, 3.2262942034e-02
1.5438000000e+01, -2.6653546623e+00, 7.7681370612e-02
1.5439000000e+01, -2.6652561767e+00, 1.4117643882e-01
1.5440000000e+01, -2.6661978865e+00, 1.6977946865e-01
1.5441000000e+01, -2.6664123662e+00, 1.9110175568e-01
1.5442000000e+01, -2.6659164991e+00, 1.2733311639e-01
1.5443000000e+01, -2.6662450971e+00, 1.7371920499e-02
1.5444000000e+01, -2.6668647747e+00, -4.6141906865e-02
1.5445000000e+01, -2.6668597722e+00, -7.6776866428e-02
1.5446000000e+01, -2.6667700409e+00, -4.5860519459e-02
1.5447000000e+01, -2.6663173198e+00, -7.1167252159e-02
1.5448000000e+01, -2.6667578475e+00, -1.0962634488e-01
1.5449000000e+01, -2.6667347112e+00, -1.6454222372e-01
1.5450000000e+01, -2.6666365382e+00, -2.0068768665e-01
1.5451000000e+01, -2.6666046476e+00, -2.3268956370e-01
1.5452000000e+01, -2.6667731674e+00, -1.7442392412e-01
1.5453000000e+01, -2.6669410619e+00, -6.8068864165e-02
1.5454000000e+01, -2.6673428206e+00, -5.1049928534e-03
1.5455000000e+01, -2.6668322588e+00, 3.4486215196e-02
1.5456000000e+01, -2.6671161474e+00, 1.0248754638e-02
1.5457000000e+01, -2.6655628889e+00, 3.1869312318e-02
1.5458000000e+01, -2.6649754146e+00, 7.6595840530e-02
1.5459000000e+01, -2.6661287903e+00, 1.4801040095e-01
1.5460000000e+01, -2.6656463672e+00, 1.7825923447e-01
1.5461000000e+01, -2.6644348381e+00, 1.9374679730e-01
1.5462000000e+01, -2.6645298845e+00, 1.2748256437e-01
1.5463000000e+01, -2.6649106955e+00, 7.3326431523e-03
1.5464000000e+01, -2.6660453120e+00, -6.0837520479e-02
1.5465000000e+01, -2.6664686437e+00, -1.0625063396e-01
1.5466000000e+01, -2.6666327864e+00, -7.8214443421e-02
1.5467000000e+01, -2.6665912036e+00, -1.0807590027e-01
1.5468000000e+01, -2.6663920438e+00, -1.4270968753e-01
