% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 14:00:20 +0200
% Time (s), Input 1 (V), Input 2 (V)
7.2270000000e+00, -2.6701529428e+00, 2.9033239917e-02
7.2280000000e+00, -2.6709083117e+00, 4.8978917224e-02
7.2290000000e+00, -2.6711790689e+00, 5.3548336048e-02
7.2300000000e+00, -2.6706197333e+00, 1.2224719535e-03
7.2310000000e+00, -2.6709736561e+00, -3.9020304267e-02
7.2320000000e+00, -2.6711315457e+00, -8.1176827502e-02
7.2330000000e+00, -2.6708786097e+00, 7.6518615319e-03
7.2340000000e+00, -2.6699137635e+00, 7.3416788145e-02
7.2350000000e+00, -2.6709949165e+00, 1.1717753225e-01
7.2360000000e+00, -2.6708057616e+00, 1.0064258296e-01
7.2370000000e+00, -2.6713150728e+00, 4.5697940068e-02
7.2380000000e+00, -2.6716661818e+00, 2.8413249665e-02
7.2390000000e+00, -2.6713916727e+00, 3.3032067611e-02
7.2400000000e+00, -2.6715114187e+00, 8.8827751076e-02
7.2410000000e+00, -2.6712269048e+00, 1.2945696600e-01
7.2420000000e+00, -2.6714507641e+00, 1.6929829619e-01
7.2430000000e+00, -2.6700679013e+00, 8.2094150446e-02
7.2440000000e+00, -2.6709624006e+00, 1.3292741068e-02
7.2450000000e+00, -2.6717440323e+00, -2.9858955627e-02
7.2460000000e+00, -2.6705765872e+00, -1.1863293044e-02
7.2470000000e+00, -2.6693375447e+00, 3.5528911862e-02
7.2480000000e+00, -2.6695410816e+00, 5.2159532872e-02
7.2490000000e+00, -2.6703239638e+00, 5.2636640852e-02
7.2500000000e+00, -2.6706613161e+00, 4.3108550626e-03
7.2510000000e+00, -2.6696058007e+00, -4.4503294203e-02
7.2520000000e+00, -2.6697402413e+00, -9.0268767249e-02
7.2530000000e+00, -2.6700353854e+00, -8.9887643639e-03
7.2540000000e+00, -2.6716080284e+00, 6.3573231372e-02
7.2550000000e+00, -2.6717924935e+00, 1.1033200196e-01
7.2560000000e+00, -2.6714245013e+00, 1.0207734608e-01
7.2570000000e+00, -2.6715476864e+00, 4.8486489263e-02
7.2580000000e+00, -2.6709004954e+00, 2.8907866194e-02
7.2590000000e+00, -2.6713028794e+00, 3.1264329395e-02
7.2600000000e+00, -2.6701885852e+00, 8.5379192087e-02
7.2610000000e+00, -2.6712365970e+00, 1.2401712213e-01
7.2620000000e+00, -2.6711734412e+00, 1.6068252646e-01
7.2630000000e+00, -2.6713479014e+00, 7.2300618101e-02
7.2640000000e+00, -2.6700144377e+00, -4.3661945858e-03
7.2650000000e+00, -2.6694279013e+00, -4.8675331478e-02
7.2660000000e+00, -2.6698168412e+00, -3.1227436379e-02
7.2670000000e+00, -2.6694379062e+00, 2.5550601786e-02
7.2680000000e+00, -2.6708698554e+00, 4.2563284363e-02
7.2690000000e+00, -2.6692334313e+00, 4.6870700247e-02
7.2700000000e+00, -2.6690736658e+00, -6.0232537555e-03
7.2710000000e+00, -2.6692653219e+00, -4.5923987951e-02
7.2720000000e+00, -2.6710568217e+00, -9.0176847362e-02
7.2730000000e+00, -2.6716661818e+00, -1.3547240344e-03
7.2740000000e+00, -2.6712172125e+00, 6.5813700430e-02
7.2750000000e+00, -2.6718575252e+00, 1.0763756122e-01
7.2760000000e+00, -2.6714492008e+00, 9.6610614078e-02
7.2770000000e+00, -2.6711528061e+00, 4.4442952237e-02
7.2780000000e+00, -2.6714110572e+00, 2.7923010273e-02
7.2790000000e+00, -2.6710977792e+00, 3.1503821343e-02
7.2800000000e+00, -2.6705174958e+00, 8.4614130995e-02
7.2810000000e+00, -2.6702626839e+00, 1.2063422021e-01
7.2820000000e+00, -2.6709289468e+00, 1.6219045031e-01
7.2830000000e+00, -2.6711121612e+00, 7.7553183016e-02
7.2840000000e+00, -2.6716677450e+00, 3.2891061255e-03
7.2850000000e+00, -2.6714760889e+00, -4.8012820463e-02
7.2860000000e+00, -2.6713128843e+00, -3.2896689003e-02
7.2870000000e+00, -2.6710655760e+00, 1.4255085997e-02
7.2880000000e+00, -2.6716067778e+00, 3.6417470760e-02
7.2890000000e+00, -2.6714876571e+00, 4.1352693212e-02
7.2900000000e+00, -2.6711231041e+00, -6.7754960880e-03
7.2910000000e+00, -2.6708151412e+00, -5.0054442421e-02
7.2920000000e+00, -2.6718159424e+00, -9.0740560133e-02
7.2930000000e+00, -2.6715739492e+00, -5.2097314990e-03
7.2940000000e+00, -2.6714057421e+00, 7.1661243383e-02
7.2950000000e+00, -2.6709802218e+00, 1.1842532907e-01
7.2960000000e+00, -2.6718181310e+00, 1.0599019428e-01
7.2970000000e+00, -2.6715870806e+00, 5.6081760662e-02
7.2980000000e+00, -2.6715017265e+00, 3.5156229875e-02
7.2990000000e+00, -2.6710193034e+00, 3.6048540605e-02
7.3000000000e+00, -2.6706466214e+00, 8.7035938604e-02
7.3010000000e+00, -2.6704215115e+00, 1.2480531952e-01
7.3020000000e+00, -2.6710549458e+00, 1.6301710398e-01
7.3030000000e+00, -2.6717734216e+00, 7.7976202083e-02
7.3040000000e+00, -2.6705703342e+00, -6.9846607266e-04
7.3050000000e+00, -2.6711478036e+00, -4.3073846179e-02
7.3060000000e+00, -2.6705478232e+00, -2.3274177670e-02
7.3070000000e+00, -2.6706172321e+00, 3.7971041895e-02
7.3080000000e+00, -2.6714742130e+00, 5.5316699569e-02
7.3090000000e+00, -2.6717033874e+00, 5.9590348964e-02
7.3100000000e+00, -2.6712406615e+00, 3.9888228089e-03
7.3110000000e+00, -2.6715905198e+00, -4.2774324918e-02
7.3120000000e+00, -2.6712431627e+00, -8.6823647439e-02
7.3130000000e+00, -2.6699272076e+00, 3.7146264142e-03
7.3140000000e+00, -2.6699725422e+00, 7.5407760370e-02
7.3150000000e+00, -2.6704562159e+00, 1.0919644745e-01
7.3160000000e+00, -2.6717724837e+00, 9.3592577821e-02
7.3170000000e+00, -2.6724259278e+00, 4.0766782101e-02
7.3180000000e+00, -2.6714226253e+00, 2.6720235438e-02
7.3190000000e+00, -2.6718853513e+00, 3.2802893201e-02
7.3200000000e+00, -2.6719538222e+00, 9.2653994495e-02
7.3210000000e+00, -2.6716530504e+00, 1.2866532943e-01
7.3220000000e+00, -2.6709971051e+00, 1.6837221897e-01
7.3230000000e+00, -2.6714826547e+00, 7.9555723390e-02
7.3240000000e+00, -2.6714082433e+00, 2.5131021898e-03
7.3250000000e+00, -2.6719009839e+00, -4.8750368120e-02
7.3260000000e+00, -2.6716618046e+00, -2.3926371147e-02
7.3270000000e+00, -2.6716821271e+00, 3.7610866015e-02
7.3280000000e+00, -2.6720010328e+00, 5.9716035339e-02
7.3290000000e+00, -2.6715905198e+00, 5.5973895489e-02
7.3300000000e+00, -2.6720569976e+00, 2.3511481049e-03
7.3310000000e+00, -2.6719122394e+00, -4.4192204793e-02
7.3320000000e+00, -2.6718987954e+00, -8.7499602519e-02
7.3330000000e+00, -2.6703896209e+00, 5.6840256048e-04
7.3340000000e+00, -2.6706406810e+00, 7.7270232347e-02
7.3350000000e+00, -2.6709039346e+00, 1.2212432285e-01
7.3360000000e+00, -2.6700528940e+00, 1.1055836250e-01
7.3370000000e+00, -2.6700547699e+00, 5.8764320600e-02
7.3380000000e+00, -2.6718253220e+00, 4.1390524185e-02
7.3390000000e+00, -2.6724121711e+00, 4.8885434075e-02
7.3400000000e+00, -2.6720813845e+00, 1.0662300330e-01
7.3410000000e+00, -2.6719131774e+00, 1.4736414788e-01
7.3420000000e+00, -2.6722486537e+00, 1.8077546318e-01
7.3430000000e+00, -2.6722642863e+00, 9.1462162503e-02
7.3440000000e+00, -2.6724565677e+00, 1.7372545805e-02
7.3450000000e+00, -2.6725935096e+00, -2.5287035582e-02
7.3460000000e+00, -2.6717871784e+00, -1.1540322833e-02
7.3470000000e+00, -2.6720263577e+00, 4.3051022534e-02
7.3480000000e+00, -2.6722339590e+00, 5.9701028010e-02
7.3490000000e+00, -2.6716999483e+00, 6.7555801127e-02
7.3500000000e+00, -2.6704555906e+00, 1.6097860855e-02
7.3510000000e+00, -2.6699259570e+00, -2.7182336089e-02
7.3520000000e+00, -2.6704893571e+00, -6.5678009170e-02
7.3530000000e+00, -2.6704193229e+00, 2.1271637296e-02
7.3540000000e+00, -2.6708304612e+00, 9.4300110821e-02
7.3550000000e+00, -2.6715558154e+00, 1.3061815803e-01
7.3560000000e+00, -2.6712713014e+00, 1.1344039484e-01
7.3570000000e+00, -2.6702592447e+00, 6.1181125767e-02
7.3580000000e+00, -2.6706728842e+00, 4.7423470173e-02
7.3590000000e+00, -2.6703280283e+00, 5.4930260865e-02
7.3600000000e+00, -2.6709911646e+00, 1.1800856305e-01
7.3610000000e+00, -2.6713407103e+00, 1.5818662017e-01
7.3620000000e+00, -2.6719403782e+00, 1.9755928400e-01
7.3630000000e+00, -2.6724399971e+00, 1.0473489380e-01
7.3640000000e+00, -2.6724568804e+00, 3.2243557568e-02
7.3650000000e+00, -2.6719288100e+00, -1.2318202684e-02
7.3660000000e+00, -2.6715892692e+00, 2.8166879358e-03
7.3670000000e+00, -2.6713519658e+00, 5.2355566098e-02
7.3680000000e+00, -2.6703417850e+00, 7.2692684553e-02
7.3690000000e+00, -2.6703571050e+00, 8.0513378529e-02
7.3700000000e+00, -2.6712713014e+00, 3.0790973247e-02
7.3710000000e+00, -2.6707888784e+00, -1.0789018458e-02
7.3720000000e+00, -2.6710458789e+00, -4.6860382708e-02
7.3730000000e+00, -2.6711190396e+00, 4.6739073471e-02
7.3740000000e+00, -2.6723402609e+00, 1.2005643807e-01
7.3750000000e+00, -2.6726572907e+00, 1.6089106580e-01
7.3760000000e+00, -2.6726798017e+00, 1.4627080148e-01
7.3770000000e+00, -2.6729811989e+00, 9.3938371678e-02
7.3780000000e+00, -2.6727148188e+00, 7.4231248360e-02
7.3790000000e+00, -2.6730809351e+00, 8.0313280818e-02
7.3800000000e+00, -2.6712838076e+00, 1.3892877875e-01
7.3810000000e+00, -2.6711393620e+00, 1.8416117898e-01
7.3820000000e+00, -2.6722624104e+00, 2.2604850827e-01
7.3830000000e+00, -2.6728664554e+00, 1.4389026402e-01
7.3840000000e+00, -2.6726400949e+00, 6.8884574990e-02
7.3850000000e+00, -2.6721836219e+00, 1.7855594185e-02
7.3860000000e+00, -2.6726379063e+00, 3.0315741183e-02
7.3870000000e+00, -2.6721942521e+00, 8.7322641106e-02
7.3880000000e+00, -2.6711731285e+00, 1.1218259314e-01
7.3890000000e+00, -2.6705875300e+00, 1.1773561727e-01
7.3900000000e+00, -2.6709699043e+00, 6.5016436113e-02
7.3910000000e+00, -2.6712778672e+00, 2.2965589481e-02
7.3920000000e+00, -2.6715189224e+00, -1.5140518368e-02
7.3930000000e+00, -2.6730881261e+00, 6.7343822615e-02
7.3940000000e+00, -2.6728895917e+00, 1.3744336589e-01
7.3950000000e+00, -2.6728777109e+00, 1.7862222422e-01
7.3960000000e+00, -2.6734761281e+00, 1.6802673777e-01
7.3970000000e+00, -2.6728695819e+00, 1.1589878281e-01
7.3980000000e+00, -2.6724868950e+00, 1.0178001338e-01
7.3990000000e+00, -2.6733176132e+00, 1.0657266622e-01
7.4000000000e+00, -2.6733032312e+00, 1.6717632249e-01
7.4010000000e+00, -2.6728627036e+00, 2.0448547868e-01
7.4020000000e+00, -2.6731256445e+00, 2.3889728254e-01
7.4030000000e+00, -2.6725366068e+00, 1.4718312198e-01
7.4040000000e+00, -2.6712903733e+00, 6.8675097699e-02
7.4050000000e+00, -2.6711912624e+00, 2.1610240142e-02
7.4060000000e+00, -2.6719059864e+00, 4.2217177854e-02
7.4070000000e+00, -2.6725212868e+00, 1.0266263188e-01
7.4080000000e+00, -2.6710483801e+00, 1.2227095695e-01
7.4090000000e+00, -2.6715401827e+00, 1.2186607174e-01
7.4100000000e+00, -2.6724224886e+00, 6.6623783508e-02
7.4110000000e+00, -2.6722208276e+00, 2.2411568944e-02
7.4120000000e+00, -2.6725115946e+00, -1.9818115017e-02
7.4130000000e+00, -2.6730115262e+00, 7.0951209162e-02
7.4140000000e+00, -2.6730549849e+00, 1.3599640932e-01
7.4150000000e+00, -2.6733660744e+00, 1.8001352862e-01
7.4160000000e+00, -2.6728570758e+00, 1.6407637124e-01
7.4170000000e+00, -2.6727195086e+00, 1.1730884637e-01
7.4180000000e+00, -2.6730193425e+00, 1.0066790782e-01
7.4190000000e+00, -2.6736365189e+00, 1.1278882667e-01
7.4200000000e+00, -2.6722458398e+00, 1.7260053373e-01
7.4210000000e+00, -2.6729261720e+00, 2.0985966548e-01
7.4220000000e+00, -2.6724237392e+00, 2.4390910489e-01
7.4230000000e+00, -2.6730978184e+00, 1.5913552104e-01
7.4240000000e+00, -2.6730856249e+00, 8.3211258449e-02
7.4250000000e+00, -2.6732682141e+00, 3.3087719787e-02
7.4260000000e+00, -2.6729424300e+00, 4.2433533504e-02
7.4270000000e+00, -2.6724581310e+00, 9.3412177228e-02
7.4280000000e+00, -2.6718040616e+00, 1.1108143042e-01
7.4290000000e+00, -2.6713910474e+00, 1.1453467920e-01
7.4300000000e+00, -2.6719975936e+00, 6.4337354506e-02
7.4310000000e+00, -2.6725709986e+00, 2.1898193254e-02
7.4320000000e+00, -2.6731281457e+00, -1.7592653287e-02
7.4330000000e+00, -2.6735980626e+00, 7.0701712328e-02
7.4340000000e+00, -2.6734945746e+00, 1.5167031315e-01
7.4350000000e+00, -2.6734758154e+00, 1.9533257166e-01
7.4360000000e+00, -2.6735908716e+00, 1.8090521404e-01
7.4370000000e+00, -2.6733054197e+00, 1.2751789412e-01
7.4380000000e+00, -2.6734551804e+00, 1.0839011621e-01
7.4390000000e+00, -2.6736524642e+00, 1.1016848461e-01
7.4400000000e+00, -2.6728802121e+00, 1.7297602959e-01
7.4410000000e+00, -2.6711140372e+00, 2.1168712036e-01
7.4420000000e+00, -2.6727789126e+00, 2.4545048258e-01
7.4430000000e+00, -2.6739857520e+00, 1.5363533520e-01
7.4440000000e+00, -2.6738603782e+00, 7.6476407208e-02
7.4450000000e+00, -2.6742089860e+00, 3.2398945947e-02
7.4460000000e+00, -2.6735164603e+00, 4.3709469065e-02
7.4470000000e+00, -2.6736302659e+00, 1.0011357463e-01
7.4480000000e+00, -2.6734267290e+00, 1.2213682896e-01
7.4490000000e+00, -2.6738528746e+00, 1.2542218325e-01
7.4500000000e+00, -2.6738603782e+00, 6.7375713187e-02
7.4510000000e+00, -2.6740232703e+00, 1.9904719808e-02
7.4520000000e+00, -2.6738944574e+00, -2.3360469808e-02
7.4530000000e+00, -2.6740420294e+00, 6.6349899766e-02
7.4540000000e+00, -2.6737090543e+00, 1.4253741590e-01
7.4550000000e+00, -2.6745929234e+00, 1.9201845332e-01
7.4560000000e+00, -2.6743753172e+00, 1.7796878013e-01
7.4570000000e+00, -2.6743005932e+00, 1.2348248606e-01
7.4580000000e+00, -2.6740973690e+00, 1.0375222645e-01
7.4590000000e+00, -2.6742937148e+00, 1.0735930034e-01
7.4600000000e+00, -2.6737062405e+00, 1.6726011341e-01
7.4610000000e+00, -2.6732175643e+00, 2.1368528360e-01
7.4620000000e+00, -2.6740704808e+00, 2.5298885119e-01
7.4630000000e+00, -2.6737722102e+00, 1.6856606363e-01
7.4640000000e+00, -2.6726313406e+00, 9.0573290953e-02
7.4650000000e+00, -2.6733466899e+00, 3.8908374610e-02
7.4660000000e+00, -2.6744500412e+00, 4.7147397863e-02
7.4670000000e+00, -2.6741992937e+00, 9.2636173292e-02
7.4680000000e+00, -2.6745785414e+00, 1.1040547534e-01
7.4690000000e+00, -2.6744459767e+00, 1.0951754175e-01
7.4700000000e+00, -2.6742211794e+00, 6.0643050516e-02
7.4710000000e+00, -2.6735249019e+00, 2.1530513710e-02
7.4720000000e+00, -2.6740582874e+00, -1.3755154372e-02
7.4730000000e+00, -2.6738278624e+00, 7.4551092045e-02
7.4740000000e+00, -2.6737131188e+00, 1.5337333226e-01
7.4750000000e+00, -2.6748136562e+00, 1.9609638214e-01
7.4760000000e+00, -2.6748205346e+00, 1.8117034351e-01
7.4770000000e+00, -2.6750550241e+00, 1.2761043931e-01
7.4780000000e+00, -2.6745688492e+00, 1.1008875818e-01
7.4790000000e+00, -2.6747655077e+00, 1.0952473276e-01
7.4800000000e+00, -2.6750284486e+00, 1.6418329845e-01
7.4810000000e+00, -2.6751747701e+00, 2.0133456503e-01
7.4820000000e+00, -2.6751116142e+00, 2.3416716024e-01
7.4830000000e+00, -2.6749931189e+00, 1.4190398159e-01
7.4840000000e+00, -2.6749168316e+00, 6.2703431634e-02
7.4850000000e+00, -2.6748049020e+00, 1.8059131076e-02
7.4860000000e+00, -2.6738778868e+00, 3.3153689501e-02
7.4870000000e+00, -2.6734470514e+00, 8.7521488206e-02
7.4880000000e+00, -2.6734917607e+00, 1.0148236804e-01
7.4890000000e+00, -2.6735192742e+00, 1.0463797147e-01
7.4900000000e+00, -2.6743537442e+00, 4.6763773032e-02
7.4910000000e+00, -2.6753764310e+00, 6.5038009147e-03
7.4920000000e+00, -2.6756775156e+00, -2.6212174843e-02
7.4930000000e+00, -2.6736952976e+00, 7.2209323520e-02
7.4940000000e+00, -2.6743884486e+00, 1.4707400620e-01
7.4950000000e+00, -2.6752573104e+00, 1.8635318688e-01
7.4960000000e+00, -2.6761877647e+00, 1.6869300061e-01
7.4970000000e+00, -2.6760270613e+00, 1.1648031679e-01
7.4980000000e+00, -2.6759329528e+00, 9.7826832978e-02
7.4990000000e+00, -2.6764403881e+00, 9.6543393754e-02
7.5000000000e+00, -2.6763109499e+00, 1.5338615102e-01
7.5010000000e+00, -2.6761433681e+00, 1.9269659697e-01
7.5020000000e+00, -2.6762787467e+00, 2.3410900684e-01
7.5030000000e+00, -2.6763071981e+00, 1.4334030797e-01
7.5040000000e+00, -2.6767317804e+00, 6.4227613418e-02
7.5050000000e+00, -2.6761280481e+00, 1.3008852440e-02
7.5060000000e+00, -2.6759557765e+00, 2.2424387703e-02
7.5070000000e+00, -2.6765813945e+00, 6.3702044273e-02
7.5080000000e+00, -2.6758632313e+00, 7.2753026519e-02
7.5090000000e+00, -2.6762359132e+00, 7.8617765369e-02
7.5100000000e+00, -2.6770475596e+00, 3.8692331613e-02
7.5110000000e+00, -2.6773555225e+00, 4.2583294135e-03
7.5120000000e+00, -2.6771491717e+00, -4.0787417178e-02
7.5130000000e+00, -2.6775762553e+00, 4.0073631124e-02
7.5140000000e+00, -2.6773705298e+00, 1.1781534370e-01
7.5150000000e+00, -2.6775062211e+00, 1.5776360110e-01
7.5160000000e+00, -2.6775162259e+00, 1.4603850054e-01
7.5170000000e+00, -2.6775409255e+00, 9.9996329880e-02
7.5180000000e+00, -2.6772961185e+00, 9.0032714480e-02
7.5190000000e+00, -2.6776972518e+00, 9.3547243183e-02
7.5200000000e+00, -2.6777763530e+00, 1.4854847620e-01
7.5210000000e+00, -2.6771932557e+00, 1.8347459371e-01
7.5220000000e+00, -2.6770100413e+00, 2.1512223528e-01
7.5230000000e+00, -2.6773114384e+00, 1.2674626732e-01
7.5240000000e+00, -2.6771347897e+00, 4.8552771630e-02
7.5250000000e+00, -2.6766967633e+00, -2.6162775721e-03
7.5260000000e+00, -2.6769384438e+00, 4.5988081749e-03
7.5270000000e+00, -2.6770600657e+00, 6.0006177020e-02
7.5280000000e+00, -2.6772714189e+00, 8.2660364438e-02
7.5290000000e+00, -2.6769990984e+00, 9.1817335941e-02
7.5300000000e+00, -2.6770697579e+00, 3.8526625696e-02
7.5310000000e+00, -2.6765160500e+00, -2.6181534881e-03
7.5320000000e+00, -2.6767861820e+00, -4.9218721825e-02
7.5330000000e+00, -2.6771566754e+00, 3.4907670999e-02
7.5340000000e+00, -2.6774624497e+00, 1.0115251947e-01
7.5350000000e+00, -2.6770800755e+00, 1.3979076217e-01
7.5360000000e+00, -2.6774327477e+00, 1.2857778668e-01
7.5370000000e+00, -2.6779920833e+00, 7.8566177678e-02
7.5380000000e+00, -2.6785901879e+00, 6.4948903135e-02
7.5390000000e+00, -2.6798473643e+00, 7.1067515956e-02
7.5400000000e+00, -2.6793130409e+00, 1.3463355632e-01
7.5410000000e+00, -2.6786461527e+00, 1.7590433453e-01
7.5420000000e+00, -2.6772545357e+00, 2.1646726709e-01
7.5430000000e+00, -2.6785395381e+00, 1.3040524156e-01
7.5440000000e+00, -2.6795506569e+00, 5.3056846045e-02
7.5450000000e+00, -2.6789466119e+00, 3.8243675026e-03
7.5460000000e+00, -2.6798489275e+00, 1.8498095429e-02
7.5470000000e+00, -2.6797329334e+00, 6.9174716671e-02
7.5480000000e+00, -2.6797548191e+00, 9.5633574474e-02
7.5490000000e+00, -2.6782218830e+00, 1.0052408759e-01
7.5500000000e+00, -2.6783569490e+00, 4.5718575145e-02
7.5510000000e+00, -2.6791895431e+00, -8.2227653138e-04
7.5520000000e+00, -2.6801431337e+00, -4.3630680591e-02
7.5530000000e+00, -2.6804198313e+00, 4.4538311302e-02
7.5540000000e+00, -2.6808469149e+00, 1.1374054141e-01
7.5550000000e+00, -2.6810654591e+00, 1.5253667371e-01
7.5560000000e+00, -2.6808925622e+00, 1.4261714234e-01
7.5570000000e+00, -2.6809838567e+00, 9.6361742550e-02
7.5580000000e+00, -2.6808662993e+00, 7.8365142009e-02
7.5590000000e+00, -2.6806618245e+00, 7.1442699165e-02
7.5600000000e+00, -2.6815335001e+00, 1.2001735648e-01
7.5610000000e+00, -2.6810116828e+00, 1.6999175982e-01
7.5620000000e+00, -2.6816479310e+00, 2.1175309007e-01
7.5630000000e+00, -2.6812793135e+00, 1.2554349249e-01
7.5640000000e+00, -2.6818761675e+00, 4.3974911184e-02
7.5650000000e+00, -2.6820384342e+00, -1.7946263461e-03
7.5660000000e+00, -2.6821744381e+00, 2.2111735030e-02
7.5670000000e+00, -2.6824208084e+00, 8.3705249673e-02
7.5680000000e+00, -2.6822010136e+00, 9.9783726062e-02
7.5690000000e+00, -2.6823141939e+00, 1.0404393139e-01
7.5700000000e+00, -2.6822651074e+00, 4.7244632844e-02
7.5710000000e+00, -2.6823735979e+00, -1.4303859814e-03
7.5720000000e+00, -2.6821631826e+00, -4.7199923512e-02
7.5730000000e+00, -2.6828513312e+00, 4.0724886643e-02
7.5740000000e+00, -2.6830201636e+00, 1.2050915914e-01
7.5750000000e+00, -2.6834413068e+00, 1.5542652237e-01
7.5760000000e+00, -2.6836095139e+00, 1.3176246682e-01
7.5770000000e+00, -2.6826296604e+00, 7.5277384205e-02
7.5780000000e+00, -2.6822494748e+00, 6.0827202940e-02
7.5790000000e+00, -2.6826230947e+00, 6.2268219113e-02
7.5800000000e+00, -2.6834350537e+00, 1.1817270571e-01
7.5810000000e+00, -2.6833622056e+00, 1.4372768463e-01
7.5820000000e+00, -2.6833421959e+00, 1.7100444183e-01
7.5830000000e+00, -2.6837777210e+00, 7.6077775050e-02
7.5840000000e+00, -2.6833997240e+00, 7.6584272381e-03
7.5850000000e+00, -2.6824236223e+00, -2.5994255930e-02
7.5860000000e+00, -2.6824405056e+00, 2.5434294992e-03
7.5870000000e+00, -2.6833859672e+00, 5.3487994082e-02
7.5880000000e+00, -2.6839693771e+00, 7.2630779324e-02
7.5890000000e+00, -2.6839718783e+00, 7.1145991777e-02
7.5900000000e+00, -2.6841544675e+00, 2.1585540580e-02
7.5910000000e+00, -2.6840972521e+00, -2.2022316365e-02
7.5920000000e+00, -2.6843136077e+00, -6.9010886670e-02
7.5930000000e+00, -2.6842651466e+00, 1.6087543316e-02
7.5940000000e+00, -2.6844589912e+00, 9.6291395699e-02
7.5950000000e+00, -2.6848863874e+00, 1.3725077185e-01
7.5960000000e+00, -2.6835191573e+00, 1.2142992126e-01
7.5970000000e+00, -2.6828331973e+00, 7.2237462261e-02
7.5980000000e+00, -2.6822610429e+00, 5.1085258286e-02
7.5990000000e+00, -2.6826387273e+00, 5.3968228588e-02
7.6000000000e+00, -2.6829038568e+00, 1.0857676985e-01
7.6010000000e+00, -2.6838368124e+00, 1.4828491000e-01
7.6020000000e+00, -2.6827722300e+00, 1.8561094943e-01
7.6030000000e+00, -2.6827862994e+00, 1.0645761003e-01
7.6040000000e+00, -2.6844374182e+00, 3.1383450063e-02
7.6050000000e+00, -2.6846747216e+00, -7.0387496392e-03
7.6060000000e+00, -2.6839668759e+00, 5.9303959115e-03
7.6070000000e+00, -2.6845093283e+00, 5.3637754713e-02
7.6080000000e+00, -2.6844833781e+00, 6.7989450386e-02
7.6090000000e+00, -2.6835194699e+00, 7.1560569223e-02
7.6100000000e+00, -2.6824673937e+00, 2.6855926698e-02
7.6110000000e+00, -2.6835313507e+00, -1.4929477814e-02
7.6120000000e+00, -2.6845221471e+00, -5.7879826187e-02
7.6130000000e+00, -2.6835388544e+00, 2.5970806979e-02
7.6140000000e+00, -2.6839787567e+00, 1.0410396070e-01
7.6150000000e+00, -2.6844399194e+00, 1.4399594063e-01
7.6160000000e+00, -2.6846518979e+00, 1.3490149966e-01
7.6170000000e+00, -2.6850742917e+00, 8.7400491622e-02
7.6180000000e+00, -2.6853375452e+00, 6.9092801670e-02
7.6190000000e+00, -2.6852077944e+00, 6.9331355660e-02
7.6200000000e+00, -2.6840916243e+00, 1.3345641900e-01
7.6210000000e+00, -2.6835432315e+00, 1.7691732919e-01
7.6220000000e+00, -2.6847994700e+00, 2.1324194211e-01
7.6230000000e+00, -2.6846894162e+00, 1.2641954528e-01
7.6240000000e+00, -2.6847263093e+00, 5.9289264439e-02
7.6250000000e+00, -2.6849201539e+00, 2.7485609183e-02
7.6260000000e+00, -2.6847713312e+00, 4.5569752472e-02
7.6270000000e+00, -2.6848391769e+00, 1.0466517225e-01
7.6280000000e+00, -2.6845334026e+00, 1.2621569573e-01
7.6290000000e+00, -2.6839706277e+00, 1.2987341936e-01
7.6300000000e+00, -2.6849532951e+00, 7.5855166346e-02
7.6310000000e+00, -2.6836370273e+00, 3.3015809672e-02
7.6320000000e+00, -2.6836870518e+00, -8.9184175124e-03
7.6330000000e+00, -2.6848691915e+00, 7.4475117445e-02
7.6340000000e+00, -2.6846493967e+00, 1.4545634126e-01
7.6350000000e+00, -2.6848188544e+00, 1.9095856076e-01
7.6360000000e+00, -2.6849536077e+00, 1.8477522883e-01
7.6370000000e+00, -2.6854841793e+00, 1.3560465552e-01
7.6380000000e+00, -2.6852287421e+00, 1.1420701920e-01
7.6390000000e+00, -2.6852443747e+00, 1.1312774217e-01
7.6400000000e+00, -2.6853869443e+00, 1.6432274154e-01
7.6410000000e+00, -2.6847125525e+00, 2.0565542498e-01
7.6420000000e+00, -2.6831674230e+00, 2.4356268573e-01
7.6430000000e+00, -2.6831399096e+00, 1.5503258000e-01
7.6440000000e+00, -2.6836129531e+00, 7.1971394836e-02
7.6450000000e+00, -2.6842060552e+00, 3.2497431539e-02
7.6460000000e+00, -2.6832940474e+00, 4.5817060737e-02
7.6470000000e+00, -2.6834528749e+00, 9.8721957583e-02
7.6480000000e+00, -2.6838802711e+00, 1.1646343354e-01
7.6490000000e+00, -2.6832799780e+00, 1.1528191909e-01
7.6500000000e+00, -2.6850086346e+00, 5.4541633592e-02
7.6510000000e+00, -2.6850245799e+00, 3.3985345613e-03
7.6520000000e+00, -2.6848895139e+00, -3.5972566006e-02
7.6530000000e+00, -2.6843098559e+00, 4.7298096451e-02
7.6540000000e+00, -2.6835688691e+00, 1.2773862691e-01
7.6550000000e+00, -2.6835582389e+00, 1.7378111022e-01
