% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 13:52:12 +0200
% Time (s), Input 1 (V), Input 2 (V)
3.2041000000e+01, -2.6653943691e+00, 9.2855342817e-02
3.2042000000e+01, -2.6649207003e+00, 1.1720911017e-01
3.2043000000e+01, -2.6652968215e+00, 8.0793202672e-02
3.2044000000e+01, -2.6665239833e+00, 3.7078418512e-02
3.2045000000e+01, -2.6663629671e+00, 1.6075662515e-02
3.2046000000e+01, -2.6657936266e+00, 1.9435740797e-02
3.2047000000e+01, -2.6664364405e+00, 5.0367407747e-02
3.2048000000e+01, -2.6665489955e+00, 6.1709508785e-02
3.2049000000e+01, -2.6665433677e+00, 6.1056690003e-02
3.2050000000e+01, -2.6654903535e+00, 3.3770240573e-02
3.2051000000e+01, -2.6650648332e+00, 1.8900479420e-02
3.2052000000e+01, -2.6648566065e+00, 8.4872694756e-03
3.2053000000e+01, -2.6649566554e+00, 5.0734774639e-02
3.2054000000e+01, -2.6657614234e+00, 9.5488190980e-02
3.2055000000e+01, -2.6651864551e+00, 1.1682017024e-01
3.2056000000e+01, -2.6651270511e+00, 1.0704445910e-01
3.2057000000e+01, -2.6649482138e+00, 8.1625796741e-02
3.2058000000e+01, -2.6649522783e+00, 7.9978429805e-02
3.2059000000e+01, -2.6654078132e+00, 8.3755586754e-02
3.2060000000e+01, -2.6652796256e+00, 1.0709104435e-01
3.2061000000e+01, -2.6660600067e+00, 1.2422472351e-01
3.2062000000e+01, -2.6670376716e+00, 1.3713696627e-01
3.2063000000e+01, -2.6673906565e+00, 9.5381576419e-02
3.2064000000e+01, -2.6673040517e+00, 4.5099522851e-02
3.2065000000e+01, -2.6668478914e+00, 1.5955916541e-02
3.2066000000e+01, -2.6664820878e+00, 2.0931783840e-02
3.2067000000e+01, -2.6668832212e+00, 4.8806332949e-02
3.2068000000e+01, -2.6668972905e+00, 6.4083480535e-02
3.2069000000e+01, -2.6661344180e+00, 6.5720529934e-02
3.2070000000e+01, -2.6666499823e+00, 4.4977275656e-02
3.2071000000e+01, -2.6662469730e+00, 2.7348979964e-02
3.2072000000e+01, -2.6651995865e+00, 9.8269861817e-03
3.2073000000e+01, -2.6653953071e+00, 4.7230563474e-02
3.2074000000e+01, -2.6662097673e+00, 8.5506754378e-02
3.2075000000e+01, -2.6659233775e+00, 1.0580635451e-01
3.2076000000e+01, -2.6648059568e+00, 1.0542523090e-01
3.2077000000e+01, -2.6652039637e+00, 7.9141771250e-02
3.2078000000e+01, -2.6655194302e+00, 7.2232459818e-02
3.2079000000e+01, -2.6652396061e+00, 7.4564223457e-02
3.2080000000e+01, -2.6654631527e+00, 9.1360863037e-02
3.2081000000e+01, -2.6651345548e+00, 1.0744371656e-01
3.2082000000e+01, -2.6651592543e+00, 1.2690665814e-01
3.2083000000e+01, -2.6647256051e+00, 8.9076622604e-02
3.2084000000e+01, -2.6661037781e+00, 5.0148238223e-02
3.2085000000e+01, -2.6669682627e+00, 2.8198769931e-02
3.2086000000e+01, -2.6663804757e+00, 3.4666928441e-02
3.2087000000e+01, -2.6668003682e+00, 4.9842463909e-02
3.2088000000e+01, -2.6671414723e+00, 5.5236347832e-02
3.2089000000e+01, -2.6663804757e+00, 6.1826440885e-02
3.2090000000e+01, -2.6654803486e+00, 4.2628316120e-02
3.2091000000e+01, -2.6648093960e+00, 2.2974031104e-02
3.2092000000e+01, -2.6650635826e+00, 1.2255046844e-02
3.2093000000e+01, -2.6657664258e+00, 4.8310465808e-02
3.2094000000e+01, -2.6655828987e+00, 8.9834180032e-02
3.2095000000e+01, -2.6659749652e+00, 1.1852131344e-01
3.2096000000e+01, -2.6651723857e+00, 1.1591566606e-01
3.2097000000e+01, -2.6664108030e+00, 9.3486901217e-02
3.2098000000e+01, -2.6665646281e+00, 8.3764966334e-02
3.2099000000e+01, -2.6673794010e+00, 8.1200276453e-02
3.2100000000e+01, -2.6671602314e+00, 1.1131341870e-01
3.2101000000e+01, -2.6668932261e+00, 1.2886198796e-01
3.2102000000e+01, -2.6668553951e+00, 1.3647445526e-01
3.2103000000e+01, -2.6672577791e+00, 9.0187477553e-02
3.2104000000e+01, -2.6673690834e+00, 4.8050338784e-02
3.2105000000e+01, -2.6670579940e+00, 2.7731666837e-02
3.2106000000e+01, -2.6671658592e+00, 3.9084398065e-02
3.2107000000e+01, -2.6667862988e+00, 6.8927408406e-02
3.2108000000e+01, -2.6669260546e+00, 7.8128151283e-02
3.2109000000e+01, -2.6673040517e+00, 7.7458761909e-02
3.2110000000e+01, -2.6671642959e+00, 4.6552107172e-02
3.2111000000e+01, -2.6672190101e+00, 2.8504856898e-02
3.2112000000e+01, -2.6671392837e+00, 1.6705344999e-02
3.2113000000e+01, -2.6668385118e+00, 6.1271795042e-02
3.2114000000e+01, -2.6671702363e+00, 9.8739153480e-02
3.2115000000e+01, -2.6671058299e+00, 1.1954775217e-01
3.2116000000e+01, -2.6672634068e+00, 1.1599164066e-01
3.2117000000e+01, -2.6672183848e+00, 8.3628962421e-02
3.2118000000e+01, -2.6670182871e+00, 7.9031404857e-02
3.2119000000e+01, -2.6658183262e+00, 8.4224253111e-02
3.2120000000e+01, -2.6652055269e+00, 1.1507713159e-01
3.2121000000e+01, -2.6655760203e+00, 1.4253085020e-01
3.2122000000e+01, -2.6659971635e+00, 1.5366503721e-01
3.2123000000e+01, -2.6655866505e+00, 1.0771885092e-01
3.2124000000e+01, -2.6659236901e+00, 6.2354511251e-02
3.2125000000e+01, -2.6672490248e+00, 4.1210748898e-02
3.2126000000e+01, -2.6668222539e+00, 5.8013328879e-02
3.2127000000e+01, -2.6659246281e+00, 8.4737316148e-02
3.2128000000e+01, -2.6665349261e+00, 8.2076641897e-02
3.2129000000e+01, -2.6665621269e+00, 8.1742728841e-02
3.2130000000e+01, -2.6671977498e+00, 6.2122210314e-02
3.2131000000e+01, -2.6665396159e+00, 3.6702609998e-02
3.2132000000e+01, -2.6670786291e+00, 1.9311617686e-02
3.2133000000e+01, -2.6676773590e+00, 7.6232850776e-02
3.2134000000e+01, -2.6677770952e+00, 1.1760180193e-01
3.2135000000e+01, -2.6669138611e+00, 1.3300776241e-01
3.2136000000e+01, -2.6657858103e+00, 1.3169931098e-01
3.2137000000e+01, -2.6672521513e+00, 9.4092822098e-02
3.2138000000e+01, -2.6669670121e+00, 8.7811942540e-02
3.2139000000e+01, -2.6674100409e+00, 9.9574561423e-02
3.2140000000e+01, -2.6674313013e+00, 1.2403400538e-01
3.2141000000e+01, -2.6678377498e+00, 1.3996428440e-01
3.2142000000e+01, -2.6677964796e+00, 1.5552875979e-01
3.2143000000e+01, -2.6676170170e+00, 1.2151590075e-01
3.2144000000e+01, -2.6673800263e+00, 8.0177902210e-02
3.2145000000e+01, -2.6673912818e+00, 4.9686137572e-02
3.2146000000e+01, -2.6681341445e+00, 4.8024388612e-02
3.2147000000e+01, -2.6678246184e+00, 7.2390349418e-02
3.2148000000e+01, -2.6678668265e+00, 8.9488073523e-02
3.2149000000e+01, -2.6677342617e+00, 9.7523247232e-02
3.2150000000e+01, -2.6677589613e+00, 8.1958146533e-02
3.2151000000e+01, -2.6674888294e+00, 6.5723343808e-02
3.2152000000e+01, -2.6675163428e+00, 4.7646391530e-02
3.2153000000e+01, -2.6680691128e+00, 8.4500012769e-02
3.2154000000e+01, -2.6680994401e+00, 1.1218790823e-01
3.2155000000e+01, -2.6681988636e+00, 1.3057688788e-01
3.2156000000e+01, -2.6684539882e+00, 1.2980213455e-01
3.2157000000e+01, -2.6680866213e+00, 1.0582167449e-01
3.2158000000e+01, -2.6680909985e+00, 1.0669178688e-01
3.2159000000e+01, -2.6677367630e+00, 1.1030011139e-01
3.2160000000e+01, -2.6676692300e+00, 1.3654824129e-01
3.2161000000e+01, -2.6666684288e+00, 1.5080457790e-01
3.2162000000e+01, -2.6676348382e+00, 1.5657770951e-01
3.2163000000e+01, -2.6666868753e+00, 1.1318245639e-01
3.2164000000e+01, -2.6672236999e+00, 8.1263744946e-02
3.2165000000e+01, -2.6672709105e+00, 6.7621145536e-02
3.2166000000e+01, -2.6662185216e+00, 7.4103686069e-02
3.2167000000e+01, -2.6662694840e+00, 9.4460814295e-02
3.2168000000e+01, -2.6667862988e+00, 1.0242407789e-01
3.2169000000e+01, -2.6678662012e+00, 9.7972216472e-02
3.2170000000e+01, -2.6673053023e+00, 7.8004653477e-02
3.2171000000e+01, -2.6666799969e+00, 6.6821379997e-02
3.2172000000e+01, -2.6675154049e+00, 5.2265834781e-02
3.2173000000e+01, -2.6674025373e+00, 9.6187907664e-02
3.2174000000e+01, -2.6672371440e+00, 1.3036053223e-01
3.2175000000e+01, -2.6679199774e+00, 1.5613217945e-01
3.2176000000e+01, -2.6681507151e+00, 1.5579170069e-01
3.2177000000e+01, -2.6684211597e+00, 1.2836768409e-01
3.2178000000e+01, -2.6676667288e+00, 1.1758867051e-01
3.2179000000e+01, -2.6682229379e+00, 1.2025215864e-01
3.2180000000e+01, -2.6676983067e+00, 1.4762896469e-01
3.2181000000e+01, -2.6666803096e+00, 1.7034974713e-01
3.2182000000e+01, -2.6660700116e+00, 1.8071105673e-01
3.2183000000e+01, -2.6677139393e+00, 1.3249688795e-01
3.2184000000e+01, -2.6673712720e+00, 9.5909334132e-02
3.2185000000e+01, -2.6666693667e+00, 7.0294638547e-02
3.2186000000e+01, -2.6671849310e+00, 8.0391443986e-02
3.2187000000e+01, -2.6662904317e+00, 1.0548869940e-01
3.2188000000e+01, -2.6661262890e+00, 1.2105098622e-01
3.2189000000e+01, -2.6673146819e+00, 1.1907564663e-01
3.2190000000e+01, -2.6681100703e+00, 9.7342533987e-02
3.2191000000e+01, -2.6683157957e+00, 8.3003031768e-02
3.2192000000e+01, -2.6689539198e+00, 7.0898058207e-02
3.2193000000e+01, -2.6686384533e+00, 1.0405299832e-01
3.2194000000e+01, -2.6689833092e+00, 1.4137372265e-01
3.2195000000e+01, -2.6690999286e+00, 1.5585204266e-01
3.2196000000e+01, -2.6689439149e+00, 1.5167781681e-01
3.2197000000e+01, -2.6689026448e+00, 1.3317753282e-01
3.2198000000e+01, -2.6686600263e+00, 1.3267541262e-01
3.2199000000e+01, -2.6685634166e+00, 1.3803115292e-01
3.2200000000e+01, -2.6689542325e+00, 1.6765999618e-01
3.2201000000e+01, -2.6684983849e+00, 1.9849442815e-01
3.2202000000e+01, -2.6689151509e+00, 1.9717253264e-01
3.2203000000e+01, -2.6692087318e+00, 1.3226396170e-01
3.2204000000e+01, -2.6682382579e+00, 8.8466949891e-02
3.2205000000e+01, -2.6685978084e+00, 6.8230505597e-02
3.2206000000e+01, -2.6690017557e+00, 5.8100558975e-02
3.2207000000e+01, -2.6691386976e+00, 8.5283833022e-02
3.2208000000e+01, -2.6690752291e+00, 1.1362048278e-01
3.2209000000e+01, -2.6691096209e+00, 1.3312938430e-01
3.2210000000e+01, -2.6693966360e+00, 1.1111550956e-01
3.2211000000e+01, -2.6690630356e+00, 8.6466285433e-02
3.2212000000e+01, -2.6688222931e+00, 6.4013758989e-02
3.2213000000e+01, -2.6690414626e+00, 1.0736086360e-01
3.2214000000e+01, -2.6685774860e+00, 1.3215515857e-01
3.2215000000e+01, -2.6685853023e+00, 1.4964995157e-01
3.2216000000e+01, -2.6674441201e+00, 1.4682232079e-01
3.2217000000e+01, -2.6677724054e+00, 1.3014261331e-01
3.2218000000e+01, -2.6679249799e+00, 1.2391332145e-01
3.2219000000e+01, -2.6689295329e+00, 1.3392164618e-01
3.2220000000e+01, -2.6690733532e+00, 1.5335207188e-01
3.2221000000e+01, -2.6692378085e+00, 1.5624973686e-01
3.2222000000e+01, -2.6693497381e+00, 1.6886058245e-01
3.2223000000e+01, -2.6699975545e+00, 1.3619838295e-01
3.2224000000e+01, -2.6697805735e+00, 9.3043559726e-02
3.2225000000e+01, -2.6695442081e+00, 7.7340579198e-02
3.2226000000e+01, -2.6695992349e+00, 8.2416495353e-02
3.2227000000e+01, -2.6700275691e+00, 1.0893350655e-01
3.2228000000e+01, -2.6689345354e+00, 1.1298892438e-01
3.2229000000e+01, -2.6688638759e+00, 1.0605741461e-01
3.2230000000e+01, -2.6698649897e+00, 8.9368640201e-02
3.2231000000e+01, -2.6700281944e+00, 7.1282308343e-02
3.2232000000e+01, -2.6703555418e+00, 6.1717950407e-02
3.2233000000e+01, -2.6702945745e+00, 1.1470382430e-01
3.2234000000e+01, -2.6701813942e+00, 1.4853346888e-01
3.2235000000e+01, -2.6705162452e+00, 1.6985106612e-01
3.2236000000e+01, -2.6706531871e+00, 1.5234095313e-01
3.2237000000e+01, -2.6705118681e+00, 1.2693385893e-01
3.2238000000e+01, -2.6709101876e+00, 1.3130161678e-01
3.2239000000e+01, -2.6705825276e+00, 1.3042275011e-01
3.2240000000e+01, -2.6701404367e+00, 1.5045002977e-01
3.2241000000e+01, -2.6698418534e+00, 1.6568090476e-01
3.2242000000e+01, -2.6706660059e+00, 1.7057579501e-01
3.2243000000e+01, -2.6710768315e+00, 1.3262476289e-01
3.2244000000e+01, -2.6709042472e+00, 1.1017379971e-01
3.2245000000e+01, -2.6710883996e+00, 9.3279299842e-02
3.2246000000e+01, -2.6711471783e+00, 9.4778469411e-02
3.2247000000e+01, -2.6709933532e+00, 1.0639758072e-01
3.2248000000e+01, -2.6714667094e+00, 1.1505993569e-01
3.2249000000e+01, -2.6711109106e+00, 1.2709737627e-01
3.2250000000e+01, -2.6705237489e+00, 1.1664789862e-01
3.2251000000e+01, -2.6697868266e+00, 1.0201262697e-01
3.2252000000e+01, -2.6700844719e+00, 9.9329129075e-02
3.2253000000e+01, -2.6706356786e+00, 1.4984160766e-01
3.2254000000e+01, -2.6707688686e+00, 1.6378560425e-01
3.2255000000e+01, -2.6703567924e+00, 1.7855062676e-01
3.2256000000e+01, -2.6703764895e+00, 1.8327574661e-01
3.2257000000e+01, -2.6716577401e+00, 1.6433681091e-01
3.2258000000e+01, -2.6713644719e+00, 1.6030452938e-01
3.2259000000e+01, -2.6718672174e+00, 1.5830574084e-01
3.2260000000e+01, -2.6722686635e+00, 1.7218345506e-01
3.2261000000e+01, -2.6720826351e+00, 1.9440399322e-01
3.2262000000e+01, -2.6716699336e+00, 2.0694949440e-01
3.2263000000e+01, -2.6719810230e+00, 1.7751699702e-01
3.2264000000e+01, -2.6724587563e+00, 1.4689735744e-01
3.2265000000e+01, -2.6723093083e+00, 1.1097293994e-01
3.2266000000e+01, -2.6723912233e+00, 1.1165264685e-01
3.2267000000e+01, -2.6723865335e+00, 1.4269718142e-01
3.2268000000e+01, -2.6725012771e+00, 1.7353849175e-01
3.2269000000e+01, -2.6723452634e+00, 1.6457348899e-01
3.2270000000e+01, -2.6719510084e+00, 1.2778177298e-01
3.2271000000e+01, -2.6720623127e+00, 1.1224230980e-01
3.2272000000e+01, -2.6724478135e+00, 1.1834185080e-01
3.2273000000e+01, -2.6724359327e+00, 1.7651463255e-01
3.2274000000e+01, -2.6724228012e+00, 2.1738459003e-01
3.2275000000e+01, -2.6726260255e+00, 2.2725659820e-01
3.2276000000e+01, -2.6725844427e+00, 2.0766515637e-01
3.2277000000e+01, -2.6728411305e+00, 1.8649825772e-01
3.2278000000e+01, -2.6729252341e+00, 2.0417970436e-01
3.2279000000e+01, -2.6736193230e+00, 2.0922685647e-01
3.2280000000e+01, -2.6729171051e+00, 2.2893179122e-01
3.2281000000e+01, -2.6729480577e+00, 2.4625368729e-01
3.2282000000e+01, -2.6735327182e+00, 2.5422320394e-01
3.2283000000e+01, -2.6729399288e+00, 2.1020514669e-01
3.2284000000e+01, -2.6721486048e+00, 1.5923338132e-01
3.2285000000e+01, -2.6718678427e+00, 1.2770955021e-01
3.2286000000e+01, -2.6730221564e+00, 1.4242017115e-01
3.2287000000e+01, -2.6730146528e+00, 1.7926566342e-01
3.2288000000e+01, -2.6738325521e+00, 1.8728708041e-01
3.2289000000e+01, -2.6739372908e+00, 1.8401048039e-01
3.2290000000e+01, -2.6738069146e+00, 1.7522025048e-01
3.2291000000e+01, -2.6737944085e+00, 1.8325104705e-01
3.2292000000e+01, -2.6740914286e+00, 1.7799129112e-01
3.2293000000e+01, -2.6743293572e+00, 1.9021319678e-01
3.2294000000e+01, -2.6741311355e+00, 2.0445202484e-01
3.2295000000e+01, -2.6744934999e+00, 2.2928884058e-01
3.2296000000e+01, -2.6741161281e+00, 2.2643307105e-01
3.2297000000e+01, -2.6748546137e+00, 2.0522677817e-01
3.2298000000e+01, -2.6748352293e+00, 2.0439637267e-01
3.2299000000e+01, -2.6745988638e+00, 1.9231922519e-01
3.2300000000e+01, -2.6745128844e+00, 2.1079168310e-01
3.2301000000e+01, -2.6736856054e+00, 2.2806918250e-01
3.2302000000e+01, -2.6747442473e+00, 2.4460131791e-01
3.2303000000e+01, -2.6746789029e+00, 2.1109777007e-01
3.2304000000e+01, -2.6750178184e+00, 1.7442830126e-01
3.2305000000e+01, -2.6749693573e+00, 1.4467314632e-01
3.2306000000e+01, -2.6747286147e+00, 1.5332799763e-01
3.2307000000e+01, -2.6746038663e+00, 1.8044749053e-01
3.2308000000e+01, -2.6734554930e+00, 1.8331295228e-01
3.2309000000e+01, -2.6740936171e+00, 1.8126101278e-01
3.2310000000e+01, -2.6740495331e+00, 1.7146404126e-01
3.2311000000e+01, -2.6739538614e+00, 1.4985974152e-01
3.2312000000e+01, -2.6747823910e+00, 1.3621307762e-01
3.2313000000e+01, -2.6749821760e+00, 1.7427447614e-01
3.2314000000e+01, -2.6749906176e+00, 2.0238007558e-01
3.2315000000e+01, -2.6753545454e+00, 2.3198046744e-01
3.2316000000e+01, -2.6753045209e+00, 2.2885550397e-01
3.2317000000e+01, -2.6746529528e+00, 1.9797010961e-01
3.2318000000e+01, -2.6744165873e+00, 1.9000622071e-01
3.2319000000e+01, -2.6738619415e+00, 1.9446621110e-01
3.2320000000e+01, -2.6730799972e+00, 2.2566644670e-01
3.2321000000e+01, -2.6734961379e+00, 2.3681845491e-01
3.2322000000e+01, -2.6731606616e+00, 2.4124749268e-01
3.2323000000e+01, -2.6738644427e+00, 1.9744516578e-01
3.2324000000e+01, -2.6750831628e+00, 1.6452721639e-01
3.2325000000e+01, -2.6755721516e+00, 1.3992676608e-01
3.2326000000e+01, -2.6756962747e+00, 1.6118777319e-01
3.2327000000e+01, -2.6754336465e+00, 1.9228983584e-01
3.2328000000e+01, -2.6756637589e+00, 1.9665009003e-01
3.2329000000e+01, -2.6755168121e+00, 1.8377348967e-01
3.2330000000e+01, -2.6755164994e+00, 1.6886964937e-01
3.2331000000e+01, -2.6756334315e+00, 1.5673559911e-01
3.2332000000e+01, -2.6754042571e+00, 1.4065681007e-01
3.2333000000e+01, -2.6749112039e+00, 1.7703988904e-01
3.2334000000e+01, -2.6747204857e+00, 2.0706736446e-01
3.2335000000e+01, -2.6749515361e+00, 2.3151867944e-01
3.2336000000e+01, -2.6743084095e+00, 2.2413632452e-01
3.2337000000e+01, -2.6753276572e+00, 2.0547033460e-01
3.2338000000e+01, -2.6760523861e+00, 1.9816926937e-01
3.2339000000e+01, -2.6761086636e+00, 1.9499678269e-01
3.2340000000e+01, -2.6753592352e+00, 2.1109433089e-01
3.2341000000e+01, -2.6742455663e+00, 2.2870730660e-01
3.2342000000e+01, -2.6745297676e+00, 2.3748659367e-01
3.2343000000e+01, -2.6744838077e+00, 1.9502460878e-01
3.2344000000e+01, -2.6741817852e+00, 1.5485686920e-01
3.2345000000e+01, -2.6751550730e+00, 1.3426431351e-01
3.2346000000e+01, -2.6758050779e+00, 1.5324014222e-01
3.2347000000e+01, -2.6756862698e+00, 1.8513227819e-01
3.2348000000e+01, -2.6752510573e+00, 1.8552934708e-01
3.2349000000e+01, -2.6747161086e+00, 1.7333089037e-01
3.2350000000e+01, -2.6743493670e+00, 1.4936762621e-01
3.2351000000e+01, -2.6746029283e+00, 1.2233848993e-01
3.2352000000e+01, -2.6752710671e+00, 1.2205897844e-01
3.2353000000e+01, -2.6764744672e+00, 1.8067009923e-01
3.2354000000e+01, -2.6760895918e+00, 2.1356022253e-01
3.2355000000e+01, -2.6762296602e+00, 2.2645995918e-01
3.2356000000e+01, -2.6764025571e+00, 2.1222519561e-01
3.2357000000e+01, -2.6754874227e+00, 1.9004842883e-01
3.2358000000e+01, -2.6746157471e+00, 1.8803588357e-01
3.2359000000e+01, -2.6750575253e+00, 2.0145368570e-01
3.2360000000e+01, -2.6752507447e+00, 2.2339283646e-01
3.2361000000e+01, -2.6753098360e+00, 2.3674279296e-01
3.2362000000e+01, -2.6757172225e+00, 2.4601357004e-01
3.2363000000e+01, -2.6759689079e+00, 1.9919883462e-01
3.2364000000e+01, -2.6756753270e+00, 1.6037362562e-01
3.2365000000e+01, -2.6759151316e+00, 1.3749151441e-01
3.2366000000e+01, -2.6768158840e+00, 1.4732287772e-01
3.2367000000e+01, -2.6763118878e+00, 1.7308014293e-01
3.2368000000e+01, -2.6760505102e+00, 1.7867381191e-01
3.2369000000e+01, -2.6762603002e+00, 1.7704395352e-01
3.2370000000e+01, -2.6767733632e+00, 1.5518828103e-01
3.2371000000e+01, -2.6761699435e+00, 1.3430464570e-01
3.2372000000e+01, -2.6758454101e+00, 1.2429131853e-01
3.2373000000e+01, -2.6759476475e+00, 1.6383218950e-01
3.2374000000e+01, -2.6764400754e+00, 1.9232360233e-01
3.2375000000e+01, -2.6763841106e+00, 2.1192786292e-01
3.2376000000e+01, -2.6748852537e+00, 2.0095844387e-01
3.2377000000e+01, -2.6743387368e+00, 1.7618540928e-01
3.2378000000e+01, -2.6738991472e+00, 1.7116858448e-01
3.2379000000e+01, -2.6743787564e+00, 1.7698079768e-01
3.2380000000e+01, -2.6735608570e+00, 1.8962384650e-01
3.2381000000e+01, -2.6743478038e+00, 2.0090654352e-01
3.2382000000e+01, -2.6754367730e+00, 1.9818271343e-01
3.2383000000e+01, -2.6756684486e+00, 1.4462093332e-01
3.2384000000e+01, -2.6754330212e+00, 1.1171486474e-01
3.2385000000e+01, -2.6756553172e+00, 9.1689773650e-02
3.2386000000e+01, -2.6755433876e+00, 1.0716201650e-01
3.2387000000e+01, -2.6750475204e+00, 1.3678241814e-01
3.2388000000e+01, -2.6755915361e+00, 1.4720438236e-01
3.2389000000e+01, -2.6754242669e+00, 1.4103480715e-01
3.2390000000e+01, -2.6750628404e+00, 1.2640422530e-01
3.2391000000e+01, -2.6746041789e+00, 1.0393669152e-01
3.2392000000e+01, -2.6744412869e+00, 9.5931845124e-02
3.2393000000e+01, -2.6733601340e+00, 1.4416633633e-01
3.2394000000e+01, -2.6741045600e+00, 1.7357788598e-01
3.2395000000e+01, -2.6751178673e+00, 1.8909921531e-01
3.2396000000e+01, -2.6748818145e+00, 1.8349397818e-01
3.2397000000e+01, -2.6744153367e+00, 1.5956385520e-01
3.2398000000e+01, -2.6738719464e+00, 1.5499725025e-01
3.2399000000e+01, -2.6737503245e+00, 1.5737841301e-01
3.2400000000e+01, -2.6733235536e+00, 1.7226349414e-01
3.2401000000e+01, -2.6741498946e+00, 1.9006249820e-01
3.2402000000e+01, -2.6739588638e+00, 2.0063265978e-01
3.2403000000e+01, -2.6748818145e+00, 1.5039406494e-01
3.2404000000e+01, -2.6747164213e+00, 1.2034001404e-01
3.2405000000e+01, -2.6746457618e+00, 1.0044029668e-01
3.2406000000e+01, -2.6745078819e+00, 1.1737512874e-01
3.2407000000e+01, -2.6747061037e+00, 1.4583934079e-01
3.2408000000e+01, -2.6748314774e+00, 1.5684471490e-01
3.2409000000e+01, -2.6738259864e+00, 1.5502069920e-01
3.2410000000e+01, -2.6747614432e+00, 1.2828076664e-01
3.2411000000e+01, -2.6746094940e+00, 1.1019474744e-01
3.2412000000e+01, -2.6748411697e+00, 1.0425497195e-01
3.2413000000e+01, -2.6748108424e+00, 1.4403001977e-01
3.2414000000e+01, -2.6750456445e+00, 1.7679852117e-01
3.2415000000e+01, -2.6749618536e+00, 2.0037440867e-01
3.2416000000e+01, -2.6747626939e+00, 1.9168203904e-01
3.2417000000e+01, -2.6736871687e+00, 1.6982949308e-01
3.2418000000e+01, -2.6739107153e+00, 1.5504946325e-01
3.2419000000e+01, -2.6739501096e+00, 1.5574667871e-01
3.2420000000e+01, -2.6745213260e+00, 1.7902367025e-01
3.2421000000e+01, -2.6741871003e+00, 1.9996358306e-01
3.2422000000e+01, -2.6745685365e+00, 2.0086308480e-01
3.2423000000e+01, -2.6742411892e+00, 1.4745606776e-01
3.2424000000e+01, -2.6742449410e+00, 1.1820334567e-01
3.2425000000e+01, -2.6744775546e+00, 9.3314004289e-02
3.2426000000e+01, -2.6731562844e+00, 1.0255101488e-01
3.2427000000e+01, -2.6723293181e+00, 1.2435447437e-01
3.2428000000e+01, -2.6722167631e+00, 1.3257223724e-01
3.2429000000e+01, -2.6723415115e+00, 1.3104774280e-01
3.2430000000e+01, -2.6730359131e+00, 1.1297579297e-01
3.2431000000e+01, -2.6726647944e+00, 9.8197639049e-02
3.2432000000e+01, -2.6730477939e+00, 8.7314512136e-02
3.2433000000e+01, -2.6742227427e+00, 1.3242435253e-01
3.2434000000e+01, -2.6740695429e+00, 1.6685272698e-01
3.2435000000e+01, -2.6741502073e+00, 1.8380412963e-01
3.2436000000e+01, -2.6743299826e+00, 1.6604389451e-01
3.2437000000e+01, -2.6736337050e+00, 1.4274876911e-01
3.2438000000e+01, -2.6740270221e+00, 1.3292397150e-01
3.2439000000e+01, -2.6739185316e+00, 1.3978294585e-01
3.2440000000e+01, -2.6735783655e+00, 1.6062531103e-01
3.2441000000e+01, -2.6737678330e+00, 1.7558136432e-01
3.2442000000e+01, -2.6733945258e+00, 1.8025083200e-01
3.2443000000e+01, -2.6735214627e+00, 1.3190284787e-01
3.2444000000e+01, -2.6728655174e+00, 9.5053916417e-02
3.2445000000e+01, -2.6732788443e+00, 7.5437462374e-02
3.2446000000e+01, -2.6730490445e+00, 8.7012802306e-02
3.2447000000e+01, -2.6731728550e+00, 1.1267689701e-01
3.2448000000e+01, -2.6733316826e+00, 1.2036784013e-01
3.2449000000e+01, -2.6733682629e+00, 1.1633211942e-01
3.2450000000e+01, -2.6732832214e+00, 9.8819192564e-02
3.2451000000e+01, -2.6727723469e+00, 7.7666363284e-02
3.2452000000e+01, -2.6732094354e+00, 7.0268063070e-02
3.2453000000e+01, -2.6730052732e+00, 1.1330470358e-01
3.2454000000e+01, -2.6733641984e+00, 1.4677260902e-01
3.2455000000e+01, -2.6733244916e+00, 1.6505122227e-01
3.2456000000e+01, -2.6725600558e+00, 1.4974218411e-01
3.2457000000e+01, -2.6725644329e+00, 1.2673970162e-01
3.2458000000e+01, -2.6729361769e+00, 1.2332303320e-01
3.2459000000e+01, -2.6730681164e+00, 1.2848961863e-01
3.2460000000e+01, -2.6728229967e+00, 1.5349901864e-01
3.2461000000e+01, -2.6725469244e+00, 1.7140401195e-01
3.2462000000e+01, -2.6722483411e+00, 1.7138212626e-01
3.2463000000e+01, -2.6715395574e+00, 1.1849442531e-01
3.2464000000e+01, -2.6717011989e+00, 8.7947321148e-02
3.2465000000e+01, -2.6700281944e+00, 6.7372899313e-02
3.2466000000e+01, -2.6700000557e+00, 8.4883324947e-02
3.2467000000e+01, -2.6700913503e+00, 1.1205628146e-01
3.2468000000e+01, -2.6705362550e+00, 1.1627209011e-01
3.2469000000e+01, -2.6707035242e+00, 1.0992930532e-01
