% Moku:Go Data Logger
% Input 1, DC coupling, 10 Vpp range
% Input 2, DC coupling, 10 Vpp range
% Acquisition rate: 1.0000000000e+03 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-06-06 T 13:50:08 +0200
% Time (s), Input 1 (V), Input 2 (V)
1.1840000000e+01, -2.6648187756e+00, -3.2610611807e-02
1.1841000000e+01, -2.6650973491e+00, -1.5264641480e-02
1.1842000000e+01, -2.6644961180e+00, -1.8371471097e-03
1.1843000000e+01, -2.6640493373e+00, 1.7536063153e-02
1.1844000000e+01, -2.6649438366e+00, -1.5602306367e-02
1.1845000000e+01, -2.6654562744e+00, -5.8905014303e-02
1.1846000000e+01, -2.6650851556e+00, -8.4919905310e-02
1.1847000000e+01, -2.6653643545e+00, -9.0989119008e-02
1.1848000000e+01, -2.6647700018e+00, -6.6675683851e-02
1.1849000000e+01, -2.6651364307e+00, -5.7108512041e-02
1.1850000000e+01, -2.6652308518e+00, -5.5679689323e-02
1.1851000000e+01, -2.6650110570e+00, -7.1170691339e-02
1.1852000000e+01, -2.6630435337e+00, -8.6126431977e-02
1.1853000000e+01, -2.6632426934e+00, -1.0353868467e-01
1.1854000000e+01, -2.6633230452e+00, -7.2303431975e-02
1.1855000000e+01, -2.6634058981e+00, -2.9942121238e-02
1.1856000000e+01, -2.6638551800e+00, -4.7207427176e-03
1.1857000000e+01, -2.6639198991e+00, 1.0317538226e-05
1.1858000000e+01, -2.6652799383e+00, -2.7424016606e-02
1.1859000000e+01, -2.6647659373e+00, -3.5886586520e-02
1.1860000000e+01, -2.6631091908e+00, -3.3834021719e-02
1.1861000000e+01, -2.6643954438e+00, -1.6629057747e-02
1.1862000000e+01, -2.6652436706e+00, -2.0891451645e-03
1.1863000000e+01, -2.6650598308e+00, 1.3615711279e-02
1.1864000000e+01, -2.6654343887e+00, -1.8039746610e-02
1.1865000000e+01, -2.6650401337e+00, -5.9595976712e-02
1.1866000000e+01, -2.6652774370e+00, -8.2879846615e-02
1.1867000000e+01, -2.6649669729e+00, -8.6626988907e-02
1.1868000000e+01, -2.6652802509e+00, -5.9396191654e-02
1.1869000000e+01, -2.6652258494e+00, -5.0443069694e-02
1.1870000000e+01, -2.6650098064e+00, -4.9998790245e-02
1.1871000000e+01, -2.6654271977e+00, -6.7557989696e-02
1.1872000000e+01, -2.6647262304e+00, -8.0940774734e-02
1.1873000000e+01, -2.6652308518e+00, -1.0257164995e-01
1.1874000000e+01, -2.6647412377e+00, -6.9950095301e-02
1.1875000000e+01, -2.6645458298e+00, -3.2249810622e-02
1.1876000000e+01, -2.6649013159e+00, -9.3533173813e-03
1.1877000000e+01, -2.6655172416e+00, -5.6868394788e-03
1.1878000000e+01, -2.6659612084e+00, -3.3064896142e-02
1.1879000000e+01, -2.6647374859e+00, -3.9763167019e-02
1.1880000000e+01, -2.6649532162e+00, -3.5625208885e-02
1.1881000000e+01, -2.6646261815e+00, -1.7038320097e-02
1.1882000000e+01, -2.6652830648e+00, -1.8884221481e-03
1.1883000000e+01, -2.6652517995e+00, 1.5127074303e-02
1.1884000000e+01, -2.6652070902e+00, -1.8001290331e-02
1.1885000000e+01, -2.6653049505e+00, -5.9891120836e-02
1.1886000000e+01, -2.6651933335e+00, -8.3921917976e-02
1.1887000000e+01, -2.6653187072e+00, -8.6055772473e-02
1.1888000000e+01, -2.6648881845e+00, -6.1208639202e-02
1.1889000000e+01, -2.6645921024e+00, -5.2252703369e-02
1.1890000000e+01, -2.6640424590e+00, -5.2955233926e-02
1.1891000000e+01, -2.6643694937e+00, -6.8873944799e-02
1.1892000000e+01, -2.6640252631e+00, -8.4718556988e-02
1.1893000000e+01, -2.6645170657e+00, -1.0352461530e-01
1.1894000000e+01, -2.6649432113e+00, -7.1065952693e-02
1.1895000000e+01, -2.6640262010e+00, -3.1637636687e-02
1.1896000000e+01, -2.6644414038e+00, -8.7348903930e-03
1.1897000000e+01, -2.6651823906e+00, -6.2236641193e-03
1.1898000000e+01, -2.6656357370e+00, -2.8827514457e-02
1.1899000000e+01, -2.6651614429e+00, -3.7587417064e-02
1.1900000000e+01, -2.6654109397e+00, -3.4106967503e-02
1.1901000000e+01, -2.6648878718e+00, -1.7728031894e-02
1.1902000000e+01, -2.6644217067e+00, -8.1508551989e-04
1.1903000000e+01, -2.6652355416e+00, 1.6880743149e-02
1.1904000000e+01, -2.6651945841e+00, -1.4815984893e-02
1.1905000000e+01, -2.6652286632e+00, -5.7018155419e-02
1.1906000000e+01, -2.6641822147e+00, -8.3083070853e-02
1.1907000000e+01, -2.6631207589e+00, -8.9802289460e-02
1.1908000000e+01, -2.6644786095e+00, -6.3858995916e-02
1.1909000000e+01, -2.6651204854e+00, -5.6151169555e-02
1.1910000000e+01, -2.6654300115e+00, -5.4310270613e-02
1.1911000000e+01, -2.6653271488e+00, -6.9505190547e-02
1.1912000000e+01, -2.6655497575e+00, -8.6989978661e-02
1.1913000000e+01, -2.6646205538e+00, -1.0520762464e-01
1.1914000000e+01, -2.6634234067e+00, -7.1102220403e-02
1.1915000000e+01, -2.6631488976e+00, -3.1919024093e-02
1.1916000000e+01, -2.6646727668e+00, -8.9559358332e-03
1.1917000000e+01, -2.6651207981e+00, -4.7901516111e-03
1.1918000000e+01, -2.6651992739e+00, -3.0597128590e-02
1.1919000000e+01, -2.6654415797e+00, -3.4509664146e-02
1.1920000000e+01, -2.6658133237e+00, -3.0597753895e-02
1.1921000000e+01, -2.6654728450e+00, -1.3570376642e-02
1.1922000000e+01, -2.6657920633e+00, 4.3146068947e-04
1.1923000000e+01, -2.6655385020e+00, 1.7383801301e-02
1.1924000000e+01, -2.6656513696e+00, -1.5728930700e-02
1.1925000000e+01, -2.6658227033e+00, -5.6803050379e-02
1.1926000000e+01, -2.6654894156e+00, -8.4191111928e-02
1.1927000000e+01, -2.6652865040e+00, -8.9784468257e-02
1.1928000000e+01, -2.6641312523e+00, -6.5509489379e-02
1.1929000000e+01, -2.6642272367e+00, -5.6899972708e-02
1.1930000000e+01, -2.6647293569e+00, -5.3953533913e-02
1.1931000000e+01, -2.6654472074e+00, -6.7294110840e-02
1.1932000000e+01, -2.6650814038e+00, -8.1628610616e-02
1.1933000000e+01, -2.6642156686e+00, -9.9521723122e-02
1.1934000000e+01, -2.6635775445e+00, -6.5343158157e-02
1.1935000000e+01, -2.6639158346e+00, -2.3805687215e-02
1.1936000000e+01, -2.6639630452e+00, -3.3900929391e-03
1.1937000000e+01, -2.6648528547e+00, -3.4110406682e-04
1.1938000000e+01, -2.6653377790e+00, -2.7417138247e-02
1.1939000000e+01, -2.6653474712e+00, -3.4438691989e-02
1.1940000000e+01, -2.6651892690e+00, -3.1351246838e-02
1.1941000000e+01, -2.6655472563e+00, -1.1891431785e-02
1.1942000000e+01, -2.6652724346e+00, 1.7802443231e-03
1.1943000000e+01, -2.6649500897e+00, 1.8000977678e-02
1.1944000000e+01, -2.6650626447e+00, -1.4030601377e-02
1.1945000000e+01, -2.6645355122e+00, -5.5645922835e-02
1.1946000000e+01, -2.6652211596e+00, -8.0091297420e-02
1.1947000000e+01, -2.6643726202e+00, -8.5793769532e-02
1.1948000000e+01, -2.6643554243e+00, -6.1272107695e-02
1.1949000000e+01, -2.6639983750e+00, -5.5190700542e-02
1.1950000000e+01, -2.6642178571e+00, -5.4358419125e-02
1.1951000000e+01, -2.6632411302e+00, -7.0867730898e-02
1.1952000000e+01, -2.6633117897e+00, -8.3512342974e-02
1.1953000000e+01, -2.6638814429e+00, -9.9305680124e-02
1.1954000000e+01, -2.6644898650e+00, -6.4366118552e-02
1.1955000000e+01, -2.6648409739e+00, -2.4572311571e-02
1.1956000000e+01, -2.6656607492e+00, -2.3839766357e-03
1.1957000000e+01, -2.6647381112e+00, 1.3100147021e-04
1.1958000000e+01, -2.6650667091e+00, -2.3822883112e-02
1.1959000000e+01, -2.6638439245e+00, -3.2937646504e-02
1.1960000000e+01, -2.6642253608e+00, -3.0554607826e-02
1.1961000000e+01, -2.6641534507e+00, -1.1909252987e-02
1.1962000000e+01, -2.6643801239e+00, -5.8028336207e-04
1.1963000000e+01, -2.6653424688e+00, 1.7506361149e-02
1.1964000000e+01, -2.6654862890e+00, -1.8082892679e-02
1.1965000000e+01, -2.6650998503e+00, -5.8722112489e-02
1.1966000000e+01, -2.6642438073e+00, -8.6833964977e-02
1.1967000000e+01, -2.6646008567e+00, -9.0056788736e-02
1.1968000000e+01, -2.6648878718e+00, -6.5688639361e-02
1.1969000000e+01, -2.6645749065e+00, -5.8178409490e-02
1.1970000000e+01, -2.6646139881e+00, -5.6866206219e-02
1.1971000000e+01, -2.6651229866e+00, -7.0657315649e-02
1.1972000000e+01, -2.6653856149e+00, -8.5829724590e-02
1.1973000000e+01, -2.6650316920e+00, -1.0491779561e-01
1.1974000000e+01, -2.6654897282e+00, -7.0002620950e-02
1.1975000000e+01, -2.6652921317e+00, -2.9924612689e-02
1.1976000000e+01, -2.6652427326e+00, -5.8863118845e-03
1.1977000000e+01, -2.6639195865e+00, -4.3665072385e-03
1.1978000000e+01, -2.6652614918e+00, -2.9792360608e-02
1.1979000000e+01, -2.6652543007e+00, -3.7502375537e-02
1.1980000000e+01, -2.6653674810e+00, -3.6417783413e-02
1.1981000000e+01, -2.6653796745e+00, -1.8759160412e-02
1.1982000000e+01, -2.6652436706e+00, -2.8279434321e-03
1.1983000000e+01, -2.6652133432e+00, 1.0986614948e-02
1.1984000000e+01, -2.6645783457e+00, -2.5103195810e-02
1.1985000000e+01, -2.6636819704e+00, -6.5667066327e-02
1.1986000000e+01, -2.6633933920e+00, -9.1138254334e-02
1.1987000000e+01, -2.6634624883e+00, -9.3420618850e-02
1.1988000000e+01, -2.6645770951e+00, -6.5811199209e-02
1.1989000000e+01, -2.6657404757e+00, -5.8645199932e-02
1.1990000000e+01, -2.6653953071e+00, -5.9093856518e-02
1.1991000000e+01, -2.6657861229e+00, -7.6497354938e-02
1.1992000000e+01, -2.6648662988e+00, -9.5159905673e-02
1.1993000000e+01, -2.6655660155e+00, -1.1219072211e-01
1.1994000000e+01, -2.6654747209e+00, -7.8305425349e-02
1.1995000000e+01, -2.6650363818e+00, -3.8620734150e-02
1.1996000000e+01, -2.6648275298e+00, -1.2812193909e-02
1.1997000000e+01, -2.6644210814e+00, -1.0304719467e-02
1.1998000000e+01, -2.6644270218e+00, -3.5930670547e-02
1.1999000000e+01, -2.6647937634e+00, -4.1717871534e-02
1.2000000000e+01, -2.6649876080e+00, -3.8073279319e-02
1.2001000000e+01, -2.6650667091e+00, -2.0282404237e-02
1.2002000000e+01, -2.6648900604e+00, -6.8514706877e-03
1.2003000000e+01, -2.6641393813e+00, 9.6816026885e-03
1.2004000000e+01, -2.6640971732e+00, -2.6868745458e-02
1.2005000000e+01, -2.6642234849e+00, -6.7505151394e-02
1.2006000000e+01, -2.6636128742e+00, -9.0489187383e-02
1.2007000000e+01, -2.6628928351e+00, -9.2697453216e-02
1.2008000000e+01, -2.6631982968e+00, -6.5359103443e-02
1.2009000000e+01, -2.6641012377e+00, -5.6038927245e-02
1.2010000000e+01, -2.6646077350e+00, -5.5952947760e-02
1.2011000000e+01, -2.6649094448e+00, -7.1206333743e-02
1.2012000000e+01, -2.6636932259e+00, -8.7972020709e-02
1.2013000000e+01, -2.6639905586e+00, -1.0633942732e-01
1.2014000000e+01, -2.6645858493e+00, -7.0611355706e-02
1.2015000000e+01, -2.6643163427e+00, -3.1885882910e-02
1.2016000000e+01, -2.6641031136e+00, -9.1185152235e-03
1.2017000000e+01, -2.6648153364e+00, -9.7875919448e-03
1.2018000000e+01, -2.6652643056e+00, -3.5154666612e-02
1.2019000000e+01, -2.6655966554e+00, -4.2234686404e-02
1.2020000000e+01, -2.6650079304e+00, -3.9001545107e-02
1.2021000000e+01, -2.6646774566e+00, -2.1315096018e-02
1.2022000000e+01, -2.6647681258e+00, -7.0415635132e-03
1.2023000000e+01, -2.6642950823e+00, 1.0538271014e-02
1.2024000000e+01, -2.6646583847e+00, -2.1547709607e-02
1.2025000000e+01, -2.6643326007e+00, -6.2769714001e-02
1.2026000000e+01, -2.6646652631e+00, -8.9213251823e-02
1.2027000000e+01, -2.6644757956e+00, -9.1800452696e-02
1.2028000000e+01, -2.6648788049e+00, -6.6727896848e-02
1.2029000000e+01, -2.6652083408e+00, -5.8870935162e-02
1.2030000000e+01, -2.6651082919e+00, -5.9049772491e-02
1.2031000000e+01, -2.6647515552e+00, -7.4288776452e-02
1.2032000000e+01, -2.6648575445e+00, -9.0784956813e-02
1.2033000000e+01, -2.6650069925e+00, -1.0641196274e-01
1.2034000000e+01, -2.6652339783e+00, -7.0087349825e-02
1.2035000000e+01, -2.6654287609e+00, -2.8461398177e-02
1.2036000000e+01, -2.6650839050e+00, -5.5567759666e-03
1.2037000000e+01, -2.6651817653e+00, -2.4039864068e-03
1.2038000000e+01, -2.6649219510e+00, -2.6152458183e-02
1.2039000000e+01, -2.6653562255e+00, -3.5205316345e-02
1.2040000000e+01, -2.6651980233e+00, -3.3284065666e-02
1.2041000000e+01, -2.6651051654e+00, -1.6301397745e-02
1.2042000000e+01, -2.6652342910e+00, -1.2921934997e-03
1.2043000000e+01, -2.6649650970e+00, 1.3684807520e-02
1.2044000000e+01, -2.6638695621e+00, -2.1624309512e-02
1.2045000000e+01, -2.6645008078e+00, -6.1543490215e-02
1.2046000000e+01, -2.6653049505e+00, -8.3759651238e-02
1.2047000000e+01, -2.6652149065e+00, -8.3801234044e-02
1.2048000000e+01, -2.6653981210e+00, -5.6084887188e-02
1.2049000000e+01, -2.6654600262e+00, -4.9864036943e-02
1.2050000000e+01, -2.6655591371e+00, -5.0858272445e-02
1.2051000000e+01, -2.6652646183e+00, -6.7912225175e-02
1.2052000000e+01, -2.6656426154e+00, -8.4916153478e-02
1.2053000000e+01, -2.6653706075e+00, -1.0287492305e-01
1.2054000000e+01, -2.6653315260e+00, -6.5978781042e-02
1.2055000000e+01, -2.6655585118e+00, -2.9005101176e-02
1.2056000000e+01, -2.6652402314e+00, -5.8212801284e-03
1.2057000000e+01, -2.6657739295e+00, -4.0676112826e-03
1.2058000000e+01, -2.6654243838e+00, -2.8726214991e-02
1.2059000000e+01, -2.6654572123e+00, -3.5744954859e-02
1.2060000000e+01, -2.6653530990e+00, -3.1370631304e-02
1.2061000000e+01, -2.6653230843e+00, -1.1178896342e-02
1.2062000000e+01, -2.6642350530e+00, 4.3912067997e-03
1.2063000000e+01, -2.6634912523e+00, 2.1717480009e-02
1.2064000000e+01, -2.6633768214e+00, -1.5035779723e-02
1.2065000000e+01, -2.6632733334e+00, -5.7659406052e-02
1.2066000000e+01, -2.6639130208e+00, -8.1495420577e-02
1.2067000000e+01, -2.6645789710e+00, -8.3633026906e-02
1.2068000000e+01, -2.6650742128e+00, -5.8080549203e-02
1.2069000000e+01, -2.6653687316e+00, -5.2156718998e-02
1.2070000000e+01, -2.6648650482e+00, -5.3664017537e-02
1.2071000000e+01, -2.6648722392e+00, -7.1364223344e-02
1.2072000000e+01, -2.6652174077e+00, -8.5184409472e-02
1.2073000000e+01, -2.6651958347e+00, -1.0048719458e-01
1.2074000000e+01, -2.6641653315e+00, -6.2412664648e-02
1.2075000000e+01, -2.6648744277e+00, -2.2728911408e-02
1.2076000000e+01, -2.6654303242e+00, -2.0581925498e-03
1.2077000000e+01, -2.6652224102e+00, -2.6878750343e-03
1.2078000000e+01, -2.6652783750e+00, -2.9602267782e-02
1.2079000000e+01, -2.6656760692e+00, -3.6903958320e-02
1.2080000000e+01, -2.6655882138e+00, -3.3220909826e-02
1.2081000000e+01, -2.6654512719e+00, -1.6674705037e-02
1.2082000000e+01, -2.6655019217e+00, -3.0621202845e-03
1.2083000000e+01, -2.6650563916e+00, 1.1502179206e-02
1.2084000000e+01, -2.6650626447e+00, -2.3238847918e-02
1.2085000000e+01, -2.6652496110e+00, -6.1333700271e-02
1.2086000000e+01, -2.6652092788e+00, -8.7045943490e-02
1.2087000000e+01, -2.6651592543e+00, -8.8781791133e-02
1.2088000000e+01, -2.6650867189e+00, -6.2775967054e-02
1.2089000000e+01, -2.6650441981e+00, -5.6589508603e-02
1.2090000000e+01, -2.6651104805e+00, -5.6514471962e-02
1.2091000000e+01, -2.6653430941e+00, -7.4729304069e-02
1.2092000000e+01, -2.6651936461e+00, -9.2716837682e-02
1.2093000000e+01, -2.6649772905e+00, -1.1046925649e-01
1.2094000000e+01, -2.6648084580e+00, -7.3449304023e-02
1.2095000000e+01, -2.6651877057e+00, -3.1993122777e-02
1.2096000000e+01, -2.6652968215e+00, -8.3406353717e-03
1.2097000000e+01, -2.6645336363e+00, -7.4408209773e-03
1.2098000000e+01, -2.6642610032e+00, -3.2129439342e-02
1.2099000000e+01, -2.6650973491e+00, -3.8696396097e-02
1.2100000000e+01, -2.6641231234e+00, -3.6164534747e-02
1.2101000000e+01, -2.6642403681e+00, -1.8600645506e-02
1.2102000000e+01, -2.6646021073e+00, -3.2078164304e-03
1.2103000000e+01, -2.6647506173e+00, 1.2209086901e-02
1.2104000000e+01, -2.6649744766e+00, -2.8728403560e-02
1.2105000000e+01, -2.6650401337e+00, -6.8224877849e-02
1.2106000000e+01, -2.6653637292e+00, -9.2981967149e-02
1.2107000000e+01, -2.6648597331e+00, -9.3087956406e-02
1.2108000000e+01, -2.6640877936e+00, -6.6564066847e-02
1.2109000000e+01, -2.6640493373e+00, -5.9334286424e-02
1.2110000000e+01, -2.6638873833e+00, -5.8967857491e-02
1.2111000000e+01, -2.6638714380e+00, -7.3218566350e-02
1.2112000000e+01, -2.6644767335e+00, -9.0630193739e-02
1.2113000000e+01, -2.6654259471e+00, -1.0519386792e-01
1.2114000000e+01, -2.6653283994e+00, -6.6328326731e-02
1.2115000000e+01, -2.6653793618e+00, -2.6593611105e-02
1.2116000000e+01, -2.6656720047e+00, -4.6394530225e-03
1.2117000000e+01, -2.6649385215e+00, -5.2857060987e-03
1.2118000000e+01, -2.6650188733e+00, -3.2405199001e-02
1.2119000000e+01, -2.6648650482e+00, -3.8607915391e-02
1.2120000000e+01, -2.6652661815e+00, -3.4682248422e-02
1.2121000000e+01, -2.6649654097e+00, -1.9207504346e-02
1.2122000000e+01, -2.6644451556e+00, -3.3372546372e-03
1.2123000000e+01, -2.6652133432e+00, 1.0960664776e-02
1.2124000000e+01, -2.6653846769e+00, -2.6451354139e-02
1.2125000000e+01, -2.6649257028e+00, -6.4316406777e-02
1.2126000000e+01, -2.6650441981e+00, -8.7836954754e-02
1.2127000000e+01, -2.6642253608e+00, -8.7047194100e-02
1.2128000000e+01, -2.6652442959e+00, -6.2987320262e-02
1.2129000000e+01, -2.6654547111e+00, -5.8110876513e-02
1.2130000000e+01, -2.6649560301e+00, -5.9222982072e-02
1.2131000000e+01, -2.6650842177e+00, -7.7532235287e-02
1.2132000000e+01, -2.6653552876e+00, -9.4403286203e-02
1.2133000000e+01, -2.6649932358e+00, -1.0844983287e-01
1.2134000000e+01, -2.6652305391e+00, -7.0431893071e-02
1.2135000000e+01, -2.6653427814e+00, -3.0531471528e-02
1.2136000000e+01, -2.6648056442e+00, -7.6121546424e-03
1.2137000000e+01, -2.6645617751e+00, -7.7453446813e-03
1.2138000000e+01, -2.6649053804e+00, -3.1410338193e-02
1.2139000000e+01, -2.6656926398e+00, -3.7492370652e-02
1.2140000000e+01, -2.6645536461e+00, -3.4471207867e-02
1.2141000000e+01, -2.6642228596e+00, -1.6081915568e-02
1.2142000000e+01, -2.6637241786e+00, 7.5661946994e-05
1.2143000000e+01, -2.6629466114e+00, 1.5363127072e-02
1.2144000000e+01, -2.6629947599e+00, -2.2836776580e-02
1.2145000000e+01, -2.6627996646e+00, -6.1797676839e-02
1.2146000000e+01, -2.6646580721e+00, -8.7243539979e-02
1.2147000000e+01, -2.6650463867e+00, -8.3788415284e-02
1.2148000000e+01, -2.6648775543e+00, -6.0067769596e-02
1.2149000000e+01, -2.6638279792e+00, -5.5646235487e-02
1.2150000000e+01, -2.6632864648e+00, -5.7640021586e-02
1.2151000000e+01, -2.6646740174e+00, -7.3647213166e-02
1.2152000000e+01, -2.6651733237e+00, -9.1653505940e-02
1.2153000000e+01, -2.6649641591e+00, -1.0704570971e-01
1.2154000000e+01, -2.6643244717e+00, -6.8395898861e-02
1.2155000000e+01, -2.6647906368e+00, -2.8992907722e-02
1.2156000000e+01, -2.6653499725e+00, -2.6106498240e-03
1.2157000000e+01, -2.6648631722e+00, -3.1293406093e-03
1.2158000000e+01, -2.6648662988e+00, -3.0219131507e-02
1.2159000000e+01, -2.6648134605e+00, -3.6419346676e-02
1.2160000000e+01, -2.6650101190e+00, -3.2734422266e-02
1.2161000000e+01, -2.6653459080e+00, -1.5940909213e-02
1.2162000000e+01, -2.6652180330e+00, -1.1452467431e-03
1.2163000000e+01, -2.6650582675e+00, 1.1214226094e-02
1.2164000000e+01, -2.6640899822e+00, -2.6784641889e-02
1.2165000000e+01, -2.6634509201e+00, -6.6610339443e-02
1.2166000000e+01, -2.6635037584e+00, -8.8220266932e-02
1.2167000000e+01, -2.6633430550e+00, -8.6459719727e-02
1.2168000000e+01, -2.6634371634e+00, -5.8033963955e-02
1.2169000000e+01, -2.6637713891e+00, -5.2396836251e-02
1.2170000000e+01, -2.6642322392e+00, -5.5226968252e-02
1.2171000000e+01, -2.6650867189e+00, -7.0995605842e-02
1.2172000000e+01, -2.6654353266e+00, -8.7980462331e-02
1.2173000000e+01, -2.6648522294e+00, -1.0284084390e-01
1.2174000000e+01, -2.6639727374e+00, -6.3078927495e-02
1.2175000000e+01, -2.6646790198e+00, -2.5561857282e-02
1.2176000000e+01, -2.6651892690e+00, -2.8701515430e-03
1.2177000000e+01, -2.6648516041e+00, -4.4653054833e-03
1.2178000000e+01, -2.6643763720e+00, -3.1414402678e-02
1.2179000000e+01, -2.6640421463e+00, -3.5924417494e-02
1.2180000000e+01, -2.6638501776e+00, -3.0319493015e-02
1.2181000000e+01, -2.6635031331e+00, -1.1082286666e-02
1.2182000000e+01, -2.6627346328e+00, 9.1357111205e-04
1.2183000000e+01, -2.6628278033e+00, 1.5294968789e-02
1.2184000000e+01, -2.6641403193e+00, -2.3413933415e-02
1.2185000000e+01, -2.6643838757e+00, -6.2942298277e-02
1.2186000000e+01, -2.6640471488e+00, -8.8049245919e-02
1.2187000000e+01, -2.6650085557e+00, -8.5312909720e-02
1.2188000000e+01, -2.6647740662e+00, -5.9065092472e-02
1.2189000000e+01, -2.6652589905e+00, -5.5337959951e-02
1.2190000000e+01, -2.6649944864e+00, -5.8819347471e-02
1.2191000000e+01, -2.6649979256e+00, -7.3902337747e-02
1.2192000000e+01, -2.6643041493e+00, -9.3126100032e-02
1.2193000000e+01, -2.6644967433e+00, -1.0865868485e-01
1.2194000000e+01, -2.6643238464e+00, -6.7250652118e-02
1.2195000000e+01, -2.6649957370e+00, -2.9199571139e-02
1.2196000000e+01, -2.6650907834e+00, -3.1593552660e-03
1.2197000000e+01, -2.6651614429e+00, -6.1586323632e-03
1.2198000000e+01, -2.6640946720e+00, -3.0285413874e-02
1.2199000000e+01, -2.6645236314e+00, -3.6785462957e-02
1.2200000000e+01, -2.6643247843e+00, -3.3226850227e-02
1.2201000000e+01, -2.6645742812e+00, -1.4219756245e-02
1.2202000000e+01, -2.6647549944e+00, 1.9162482361e-03
1.2203000000e+01, -2.6650642079e+00, 1.4956053291e-02
1.2204000000e+01, -2.6653040125e+00, -2.6166214900e-02
1.2205000000e+01, -2.6652486730e+00, -6.5863724858e-02
1.2206000000e+01, -2.6653853022e+00, -8.8973134569e-02
1.2207000000e+01, -2.6646796451e+00, -8.6110174038e-02
1.2208000000e+01, -2.6646793325e+00, -5.7830739717e-02
1.2209000000e+01, -2.6644623515e+00, -5.2928033144e-02
1.2210000000e+01, -2.6652186583e+00, -5.4355917904e-02
1.2211000000e+01, -2.6650088684e+00, -7.1217589240e-02
1.2212000000e+01, -2.6639780525e+00, -9.1921761933e-02
1.2213000000e+01, -2.6637201141e+00, -1.0527609558e-01
1.2214000000e+01, -2.6654762841e+00, -6.5832459591e-02
1.2215000000e+01, -2.6652105294e+00, -3.0068745571e-02
1.2216000000e+01, -2.6650582675e+00, -4.4477969336e-03
1.2217000000e+01, -2.6653468459e+00, -4.5678555603e-03
1.2218000000e+01, -2.6654715944e+00, -3.0833181358e-02
1.2219000000e+01, -2.6654459568e+00, -3.6813289045e-02
1.2220000000e+01, -2.6648756784e+00, -3.2205101289e-02
1.2221000000e+01, -2.6649901092e+00, -1.2613972114e-02
1.2222000000e+01, -2.6653312133e+00, -1.2099658466e-04
1.2223000000e+01, -2.6652333530e+00, 1.1116991113e-02
1.2224000000e+01, -2.6655760203e+00, -3.0251022080e-02
1.2225000000e+01, -2.6648466017e+00, -6.7437618417e-02
1.2226000000e+01, -2.6653793618e+00, -9.1288327617e-02
1.2227000000e+01, -2.6655988440e+00, -8.8478830693e-02
1.2228000000e+01, -2.6653227717e+00, -6.3806470266e-02
1.2229000000e+01, -2.6648143984e+00, -5.6494774843e-02
1.2230000000e+01, -2.6642216090e+00, -5.6774911639e-02
1.2231000000e+01, -2.6643529231e+00, -7.3299856045e-02
1.2232000000e+01, -2.6650263769e+00, -8.8253095462e-02
1.2233000000e+01, -2.6655378767e+00, -1.0206609058e-01
1.2234000000e+01, -2.6654875396e+00, -6.2339191270e-02
1.2235000000e+01, -2.6654681552e+00, -2.6540460150e-02
1.2236000000e+01, -2.6652918191e+00, -5.1522034071e-03
1.2237000000e+01, -2.6642203584e+00, -9.0028337343e-03
1.2238000000e+01, -2.6639664844e+00, -3.5087133634e-02
1.2239000000e+01, -2.6633774467e+00, -4.0500089371e-02
1.2240000000e+01, -2.6645230061e+00, -3.2599043658e-02
1.2241000000e+01, -2.6646349358e+00, -1.5012330772e-02
1.2242000000e+01, -2.6653190198e+00, -1.2506106941e-06
1.2243000000e+01, -2.6653518484e+00, 1.3594763550e-02
1.2244000000e+01, -2.6648719265e+00, -2.1980108254e-02
1.2245000000e+01, -2.6641815894e+00, -6.1157989469e-02
1.2246000000e+01, -2.6643413549e+00, -8.4080120229e-02
1.2247000000e+01, -2.6641800262e+00, -8.2503100143e-02
1.2248000000e+01, -2.6651483115e+00, -6.0530182900e-02
1.2249000000e+01, -2.6648156490e+00, -5.6053934574e-02
1.2250000000e+01, -2.6644117018e+00, -5.9075097358e-02
1.2251000000e+01, -2.6631016871e+00, -7.5743861994e-02
1.2252000000e+01, -2.6633418043e+00, -9.2230975428e-02
1.2253000000e+01, -2.6630610422e+00, -1.0320289570e-01
1.2254000000e+01, -2.6640268263e+00, -5.8335986438e-02
1.2255000000e+01, -2.6647800066e+00, -2.1162208860e-02
1.2256000000e+01, -2.6639211497e+00, -1.1202345293e-03
1.2257000000e+01, -2.6638426739e+00, -2.6850611603e-03
1.2258000000e+01, -2.6636228791e+00, -3.0686234601e-02
1.2259000000e+01, -2.6653296500e+00, -3.7886625673e-02
1.2260000000e+01, -2.6648863085e+00, -3.1218056799e-02
1.2261000000e+01, -2.6641078034e+00, -1.3973385938e-02
1.2262000000e+01, -2.6642475591e+00, 9.0356622650e-05
1.2263000000e+01, -2.6652561767e+00, 1.1246116667e-02
1.2264000000e+01, -2.6648894351e+00, -2.8432946783e-02
1.2265000000e+01, -2.6633811986e+00, -6.5688326708e-02
1.2266000000e+01, -2.6635519069e+00, -8.5351678652e-02
1.2267000000e+01, -2.6633971439e+00, -7.9397208485e-02
1.2268000000e+01, -2.6631285752e+00, -5.3759689255e-02
